yaw,pitch,roll
-53.67,-8.69,-2.88
-53.65,-8.62,-2.92
-53.64,-8.55,-2.96
-53.62,-8.48,-2.99
-53.61,-8.42,-3.04
-53.6,-8.36,-3.06
-53.58,-8.31,-3.1
-53.57,-8.25,-3.14
-53.55,-8.19,-3.17
-53.54,-8.14,-3.21
-53.52,-8.09,-3.24
-53.51,-8.04,-3.28
-53.51,-8.0,-3.33
-53.51,-7.94,-3.38
-53.51,-7.88,-3.44
-53.51,-7.82,-3.5
-53.5,-7.75,-3.56
-53.5,-7.7,-3.6
-53.5,-7.65,-3.63
-53.5,-7.61,-3.65
-53.51,-7.55,-3.66
-53.52,-7.51,-3.66
-53.54,-7.46,-3.68
-53.54,-7.42,-3.69
-53.55,-7.37,-3.73
-53.55,-7.33,-3.77
-53.55,-7.28,-3.82
-51.29,-5.95,-8.5
-50.96,-5.95,-9.13
-50.62,-5.94,-9.82
-50.29,-5.94,-10.56
-49.98,-5.96,-11.35
-49.66,-6.04,-12.15
-49.36,-6.16,-12.99
-49.06,-6.32,-13.85
-48.75,-6.53,-14.72
-48.41,-6.76,-15.6
-48.03,-7.0,-16.48
-47.62,-7.26,-17.35
-47.17,-7.55,-18.19
-46.71,-7.87,-18.98
-46.26,-8.2,-19.75
-45.88,-8.57,-20.49
-45.61,-9.01,-21.19
-45.49,-9.51,-21.83
-45.48,-10.09,-22.4
-45.57,-10.75,-22.87
-45.72,-11.47,-23.23
-45.94,-12.23,-23.46
-46.26,-12.98,-23.54
-46.7,-13.68,-23.45
-47.3,-14.3,-23.14
-48.06,-14.87,-22.61
-49.01,-15.35,-21.83
-50.18,-15.77,-20.83
-51.58,-16.16,-19.6
-103.89,-9.88,-10.75
-103.66,-10.26,-12.36
-103.36,-10.57,-13.96
-102.99,-10.78,-15.56
-102.58,-10.91,-17.19
-102.09,-11.01,-18.85
-101.56,-11.11,-20.5
-100.97,-11.22,-22.15
-100.38,-11.33,-23.79
-99.82,-11.39,-25.4
-99.28,-11.41,-26.95
-98.75,-11.44,-28.4
-98.16,-11.53,-29.72
-97.5,-11.68,-30.85
-96.82,-11.83,-31.76
-96.17,-11.94,-32.46
-95.53,-12.0,-32.92
-94.94,-11.97,-33.18
-94.39,-11.85,-33.26
-93.86,-11.65,-33.22
-93.29,-11.4,-33.12
-92.63,-11.11,-32.97
-91.88,-10.79,-32.77
-91.02,-10.44,-32.53
-90.13,-10.03,-32.22
-89.24,-9.55,-31.81
-88.37,-8.97,-31.3
-51.61,5.71,11.25
-51.43,6.24,10.66
-51.37,6.52,10.01
-51.46,6.55,9.29
-51.69,6.46,8.51
-52.0,6.38,7.71
-52.38,6.39,6.95
-52.81,6.44,6.31
-53.25,6.49,5.84
-53.66,6.51,5.56
-53.97,6.52,5.47
-54.17,6.5,5.56
-54.26,6.44,5.82
-54.29,6.34,6.22
-54.28,6.21,6.72
-54.24,6.06,7.28
-54.2,5.93,7.84
