yaw,pitch,roll
-56.81,-10.26,-12.01
-56.94,-10.22,-12.11
-57.1,-10.19,-12.21
-57.26,-10.15,-12.33
-57.42,-10.12,-12.44
-57.56,-10.1,-12.58
-57.64,-10.1,-12.73
-57.68,-10.1,-12.94
-57.67,-10.1,-13.19
-57.6,-10.1,-13.52
-57.51,-10.11,-13.89
-57.38,-10.11,-14.31
-57.24,-10.09,-14.78
-57.1,-10.06,-15.28
-56.94,-10.02,-15.8
-56.8,-9.99,-16.34
-56.67,-9.98,-16.88
-57.35,-12.95,-25.8
-58.41,-13.69,-24.37
-59.56,-14.23,-22.74
-60.82,-14.5,-20.9
-62.19,-14.48,-18.91
-63.68,-14.2,-16.85
-65.29,-13.69,-14.73
-66.99,-13.03,-12.56
-68.68,-12.23,-10.41
-70.35,-11.37,-8.33
-72.0,-10.48,-6.38
-73.64,-9.59,-4.66
-75.25,-8.76,-3.24
-76.82,-8.01,-2.15
-78.29,-7.37,-1.39
-79.66,-6.81,-0.89
-80.96,-6.34,-0.58
-82.16,-5.94,-0.46
-83.28,-5.63,-0.5
-84.29,-5.39,-0.71
-85.17,-5.2,-1.1
-85.94,-5.01,-1.64
-86.62,-4.79,-2.34
-87.26,-4.53,-3.17
-87.87,-4.24,-4.12
-88.46,-3.91,-5.21
-89.02,-3.54,-6.42
-89.58,-3.18,-7.65
-90.14,-2.91,-9.02
-90.66,-2.71,-10.53
-91.15,-2.59,-12.13
-71.08,5.13,-30.9
-70.22,5.65,-29.92
-69.37,6.15,-28.73
-68.53,6.61,-27.35
-67.74,7.02,-25.76
-67.0,7.38,-23.98
-66.36,7.67,-22.02
-65.77,7.91,-19.89
-65.19,8.09,-17.58
-64.61,8.2,-15.11
-64.0,8.21,-12.57
-63.32,8.11,-10.06
-62.58,7.88,-7.67
-61.74,7.52,-5.46
-60.77,7.1,-3.42
-59.71,6.67,-1.62
-58.56,6.24,-0.06
-57.36,5.84,1.23
-56.18,5.38,2.23
-55.03,4.85,2.89
-53.92,4.2,3.26
-52.89,3.44,3.36
-51.98,2.63,3.19
-51.21,1.84,2.79
-50.54,1.11,2.23
-49.95,0.45,1.61
-49.48,-0.07,0.93
-49.17,-0.35,0.22
-48.97,-0.44,-0.43
-48.86,-0.46,-0.97
-48.8,-0.53,-1.39
-48.77,-0.71,-1.68
-48.73,-1.02,-1.89
-48.65,-1.39,-2.03
-48.52,-1.74,-2.15
-51.08,-1.39,-3.63
-51.13,-1.31,-3.59
-51.18,-1.25,-3.54
-51.22,-1.2,-3.48
-51.24,-1.16,-3.42
-51.27,-1.12,-3.36
-51.3,-1.07,-3.3
-51.34,-1.02,-3.27
-51.39,-0.97,-3.24
-51.44,-0.92,-3.22
-51.49,-0.86,-3.23
-51.51,-0.81,-3.24
-51.52,-0.77,-3.26
-51.5,-0.73,-3.29
-51.47,-0.69,-3.33
-51.43,-0.65,-3.37
-51.38,-0.61,-3.42
