yaw,pitch,roll
-50.77,-1.54,-0.9
-50.73,-1.56,-0.92
-50.67,-1.57,-0.91
-50.62,-1.57,-0.89
-50.58,-1.58,-0.86
-50.55,-1.58,-0.86
-50.54,-1.57,-0.89
-50.54,-1.56,-0.94
-50.57,-1.56,-1.01
-50.61,-1.57,-1.11
-50.66,-1.58,-1.23
-50.7,-1.59,-1.35
-50.75,-1.58,-1.48
-50.78,-1.6,-1.6
-50.79,-1.61,-1.71
-50.77,-1.63,-1.8
-50.75,-1.64,-1.87
-50.71,-1.65,-1.92
-50.68,-1.43,-3.52
-50.67,-1.42,-3.56
-50.67,-1.4,-3.6
-50.65,-1.39,-3.65
-50.63,-1.37,-3.68
-50.62,-1.36,-3.72
-50.6,-1.35,-3.76
-50.59,-1.34,-3.79
-50.57,-1.33,-3.83
-50.57,-1.32,-3.87
-50.57,-1.3,-3.91
-50.57,-1.29,-3.96
-50.58,-1.28,-4.01
-50.58,-1.28,-4.06
-50.59,-1.26,-4.1
-50.6,-1.26,-4.14
-50.59,-1.26,-4.18
-50.6,-1.26,-4.21
-50.6,-1.26,-4.24
-50.6,-1.26,-4.27
-50.59,-1.26,-4.3
-50.58,-1.26,-4.33
-50.59,-1.25,-4.35
-50.59,-1.25,-4.38
-50.59,-1.25,-4.4
-50.58,-1.25,-4.43
-50.59,-1.25,-4.47
-50.59,-1.24,-4.5
-50.58,-1.23,-4.53
-50.58,-1.22,-4.57
-50.58,-1.2,-4.6
-50.57,-1.19,-4.63
-50.56,-1.17,-4.66
-52.26,-6.05,-5.37
-52.53,-7.02,-5.69
-52.81,-7.95,-6.1
-53.08,-8.84,-6.61
-53.32,-9.74,-7.18
-53.53,-10.65,-7.81
-53.67,-11.56,-8.52
-53.72,-12.43,-9.29
-53.63,-13.26,-10.14
-53.4,-14.09,-11.06
-53.07,-14.88,-12.01
-52.66,-15.61,-12.95
-52.2,-16.26,-13.88
-51.73,-16.82,-14.79
-51.25,-17.33,-15.66
-50.8,-17.8,-16.5
-50.37,-18.23,-17.32
-49.96,-18.61,-18.1
-49.56,-18.92,-18.85
-49.2,-19.17,-19.53
-48.87,-19.36,-20.13
-48.62,-19.53,-20.63
-48.44,-19.7,-21.04
-48.34,-19.92,-21.32
-48.3,-20.21,-21.47
-48.33,-20.59,-21.44
-48.41,-21.06,-21.16
-48.53,-21.59,-20.61
-48.66,-22.15,-19.76
-101.4,-7.62,1.0
-102.05,-7.73,-1.02
-102.52,-7.96,-3.06
-102.85,-8.28,-5.13
-103.06,-8.67,-7.24
-103.14,-9.09,-9.41
-103.1,-9.55,-11.61
-102.93,-10.03,-13.83
-102.63,-10.51,-16.05
-102.21,-10.99,-18.26
-101.72,-11.42,-20.43
-101.15,-11.83,-22.58
-100.51,-12.22,-24.7
-99.77,-12.6,-26.79
-98.93,-12.98,-28.85
-98.01,-13.39,-30.84
-96.99,-13.79,-32.75
-95.89,-14.16,-34.56
-94.71,-14.5,-36.24
-93.43,-14.79,-37.76
