yaw,pitch,roll
-41.47,-19.51,-30.07
-90.32,-12.59,13.49
-92.26,-11.91,12.92
-94.25,-11.33,12.15
-96.28,-10.9,11.21
-98.33,-10.63,10.09
-100.34,-10.52,8.81
-102.22,-10.61,7.4
-103.93,-10.86,5.84
-105.39,-11.26,4.19
-106.58,-11.78,2.45
-107.48,-12.37,0.66
-108.1,-12.98,-1.17
-108.42,-13.57,-3.02
-108.48,-14.1,-4.93
-108.31,-14.56,-6.9
-107.91,-14.95,-8.93
-107.32,-15.31,-10.97
-106.54,-15.68,-12.99
-105.57,-16.08,-14.92
-104.48,-16.41,-16.71
-103.34,-16.64,-18.37
-102.2,-16.78,-19.89
-101.06,-16.87,-21.27
-99.94,-16.98,-22.47
-98.82,-17.12,-23.46
-97.7,-17.3,-24.23
-96.58,-17.5,-24.78
-51.18,-11.3,19.34
-51.22,-10.9,18.08
-51.45,-10.53,16.77
-51.67,-10.26,15.39
-51.81,-10.05,13.99
-51.84,-9.8,12.62
-51.8,-9.46,11.38
-51.69,-8.8,10.38
-51.51,-7.6,9.96
-51.22,-6.08,10.57
-50.92,-5.19,11.66
-50.66,-5.6,11.95
-50.61,-6.35,11.6
-50.86,-6.61,10.87
-51.3,-6.28,9.8
-51.74,-5.58,8.54
-52.15,-4.86,7.29
-52.56,-4.33,6.22
-52.98,-3.98,5.41
-53.43,-3.75,4.85
-53.84,-3.54,4.51
-54.16,-3.29,4.36
-54.38,-2.99,4.4
-54.53,-2.68,4.61
-54.6,-2.4,4.95
-54.61,-2.21,5.39
-54.6,-2.11,5.89
-54.56,-2.08,6.41
-54.47,-2.1,6.92
-54.36,-2.1,7.37
-54.25,-2.1,7.74
-54.14,-2.1,7.98
-54.09,-2.1,8.09
-54.07,-2.12,8.09
-54.09,-2.13,8.0
-53.8,-0.27,2.95
-53.79,-0.26,2.89
-53.78,-0.25,2.83
-53.78,-0.24,2.76
-53.77,-0.23,2.69
-53.77,-0.2,2.63
-53.76,-0.19,2.57
-53.75,-0.19,2.52
-53.72,-0.19,2.47
-53.71,-0.2,2.44
-53.71,-0.2,2.41
-53.71,-0.22,2.37
-53.71,-0.24,2.34
-53.72,-0.27,2.31
-53.72,-0.29,2.28
-53.72,-0.31,2.25
-53.72,-0.33,2.22
-53.74,-0.33,2.18
-53.75,-0.32,2.13
-53.76,-0.32,2.09
-53.77,-0.32,2.04
-53.78,-0.33,1.98
-53.78,-0.33,1.92
-53.78,-0.33,1.85
-53.78,-0.34,1.78
-53.78,-0.36,1.73
-53.78,-0.37,1.67
-53.78,-0.38,1.61
-53.78,-0.39,1.56
-53.77,-0.4,1.51
-53.77,-0.41,1.47
-53.75,-0.42,1.44
-53.74,-0.42,1.41
-53.73,-0.44,1.38
-53.73,-0.44,1.35
-53.75,-0.45,1.32
-53.75,-0.45,1.27
