yaw,pitch,roll
-58.88,-13.2,4.78
-58.07,-13.15,7.28
-57.24,-13.07,9.43
-56.43,-12.97,11.22
-55.69,-12.81,12.64
-55.06,-12.55,13.71
-54.61,-12.14,14.42
-54.39,-11.58,14.85
-54.4,-10.92,15.05
-54.5,-10.24,14.94
-54.57,-9.57,14.47
-54.6,-8.88,13.73
-54.57,-8.17,12.91
-54.56,-7.18,12.61
-54.84,-6.06,14.74
-54.83,-6.66,15.88
-54.2,-8.04,14.65
-53.62,-8.47,12.77
-53.46,-8.01,10.5
-53.54,-7.18,8.06
-53.75,-6.34,5.66
-52.54,3.38,1.81
-52.51,3.58,1.48
-52.53,3.78,1.14
-52.57,3.94,0.82
-52.64,4.08,0.52
-52.67,4.18,0.26
-55.51,4.44,-5.15
-55.17,4.67,-4.07
-54.77,4.75,-3.07
-54.37,4.76,-2.25
-53.98,4.71,-1.67
-53.66,4.63,-1.35
-53.41,4.52,-1.29
-53.55,2.27,-5.29
-53.58,2.22,-5.4
-53.61,2.16,-5.51
-53.65,2.1,-5.63
-53.68,2.04,-5.76
-53.71,1.96,-5.87
-53.75,1.89,-5.96
-53.76,1.81,-6.04
-53.79,1.75,-6.1
-53.79,1.7,-6.15
-53.8,1.67,-6.2
-53.83,1.64,-6.24
-53.84,1.6,-6.27
-53.85,1.58,-6.3
-53.87,1.56,-6.35
-53.88,1.54,-6.4
-53.89,1.52,-6.44
-53.87,1.5,-6.46
-53.85,1.49,-6.48
-53.82,1.49,-6.49
-53.8,1.49,-6.49
-53.79,1.5,-6.5
-53.77,1.51,-6.52
-53.76,1.52,-6.55
-53.75,1.52,-6.6
-53.73,1.51,-6.65
-53.72,1.5,-6.71
-53.71,1.5,-6.76
-53.7,1.49,-6.82
-53.69,1.49,-6.87
-53.68,1.49,-6.92
-53.68,1.49,-6.96
-53.67,1.47,-7.0
-53.66,1.45,-7.03
-53.64,1.43,-7.07
-53.64,1.41,-7.12
-53.64,1.4,-7.16
-53.53,0.05,-5.98
-53.22,-0.27,-5.61
-52.84,-0.65,-5.28
-52.42,-1.31,-5.09
-52.06,-2.21,-5.07
-51.78,-3.18,-5.28
-51.57,-4.11,-5.74
-51.42,-4.96,-6.42
-51.28,-5.77,-7.29
-51.12,-6.57,-8.3
-50.91,-7.39,-9.41
-50.64,-8.23,-10.6
-50.3,-9.07,-11.83
-49.87,-9.9,-13.1
-49.38,-10.7,-14.38
-48.86,-11.49,-15.65
-48.31,-12.26,-16.89
-47.73,-13.01,-18.14
-47.13,-13.73,-19.38
-46.49,-14.4,-20.64
-45.85,-15.0,-21.88
-45.24,-15.54,-23.1
-44.67,-16.03,-24.28
-44.11,-16.5,-25.41
-43.57,-16.94,-26.48
-43.05,-17.38,-27.47
-42.56,-17.83,-28.35
-42.13,-18.32,-29.09
-41.77,-18.87,-29.68
