yaw,pitch,roll
-51.69,-8.06,-1.42
-51.54,-8.82,-2.56
-51.33,-9.57,-3.8
-51.04,-10.29,-5.14
-50.67,-11.02,-6.54
-50.25,-11.71,-7.98
-49.8,-12.37,-9.42
-49.36,-12.96,-10.81
-48.96,-13.49,-12.15
-48.57,-13.94,-13.43
-48.19,-14.3,-14.65
-47.83,-14.59,-15.82
-47.51,-14.85,-16.91
-47.23,-15.1,-17.9
-46.99,-15.38,-18.75
-46.8,-15.7,-19.46
-46.61,-16.08,-20.0
-46.46,-16.49,-20.33
-46.32,-16.89,-20.44
-46.22,-17.27,-20.29
-46.13,-17.63,-19.92
-46.08,-17.97,-19.34
-46.07,-18.31,-18.58
-46.13,-18.67,-17.67
-46.25,-19.06,-16.63
-46.47,-19.51,-15.48
-46.79,-20.02,-14.26
-47.22,-20.59,-12.95
-108.47,-5.91,3.77
-108.95,-6.63,1.91
-109.08,-7.45,0.11
-108.93,-8.29,-1.68
-108.56,-9.04,-3.49
-108.07,-9.7,-5.38
-107.49,-10.31,-7.34
-106.81,-10.9,-9.36
-106.06,-11.51,-11.43
-105.22,-12.09,-13.5
-104.29,-12.68,-15.58
-103.26,-13.21,-17.64
-102.09,-13.69,-19.68
-100.8,-14.14,-21.65
-99.4,-14.56,-23.53
-97.91,-14.95,-25.25
-96.39,-15.26,-26.83
-94.84,-15.49,-28.24
-93.27,-15.65,-29.49
-91.67,-15.75,-30.55
-90.09,-15.8,-31.38
-88.54,-15.82,-31.96
-87.02,-15.8,-32.3
-85.53,-15.76,-32.38
-84.05,-15.69,-32.25
-82.59,-15.59,-31.92
-81.17,-15.49,-31.39
-79.79,-15.36,-30.69
-54.31,-5.99,7.19
-54.65,-5.37,5.05
-54.98,-4.85,3.12
-55.3,-4.68,1.57
-55.63,-4.74,0.53
-55.95,-4.75,-0.01
-56.18,-4.51,-0.14
-56.24,-4.0,0.08
-56.09,-3.3,0.62
-55.77,-2.55,1.41
-55.34,-1.87,2.43
-54.87,-1.35,3.57
-54.37,-0.98,4.73
-53.86,-0.73,5.8
-53.34,-0.56,6.7
-52.83,-0.5,7.4
-52.36,-0.5,7.89
-51.95,-0.54,8.15
-51.62,-0.62,8.22
-51.43,-0.73,8.12
-51.4,-0.83,7.88
-51.52,-0.88,7.53
-51.74,-0.88,7.13
-52.04,-0.81,6.69
-52.35,-0.7,6.29
-52.67,-0.58,5.93
-52.93,-0.49,5.62
-53.14,-0.44,5.37
-53.26,-0.45,5.19
-53.3,-0.48,5.08
-53.28,-0.5,5.02
-53.22,-0.51,4.99
-53.14,-0.53,4.99
-53.04,-0.55,4.98
-52.95,-0.56,4.98
-52.89,-0.57,4.94
-52.85,-0.92,2.65
-52.82,-0.89,2.63
-52.81,-0.88,2.61
-52.79,-0.84,2.57
-52.8,-0.81,2.53
-52.8,-0.79,2.48
-52.8,-0.77,2.42
-52.79,-0.76,2.36
