yaw,pitch,roll
-51.36,-0.57,-3.48
-51.34,-0.52,-3.55
-51.33,-0.47,-3.63
-51.34,-0.44,-3.72
-51.35,-0.42,-3.8
-51.35,-0.41,-3.89
-51.36,-0.4,-3.97
-51.36,-0.38,-4.04
-51.35,-0.36,-4.11
-51.34,-0.34,-4.18
-51.33,-0.33,-4.24
-51.32,-0.31,-4.31
-51.33,-0.3,-4.38
-51.35,-0.29,-4.45
-51.4,-0.28,-4.52
-51.46,-0.28,-4.58
-52.02,-0.52,-5.7
-52.03,-0.52,-5.71
-52.04,-0.51,-5.71
-52.05,-0.5,-5.71
-52.05,-0.49,-5.71
-52.05,-0.48,-5.71
-52.03,-0.49,-5.72
-52.01,-0.49,-5.74
-51.98,-0.48,-5.75
-51.96,-0.5,-5.77
-51.94,-0.5,-5.78
-51.93,-0.52,-5.79
-51.93,-0.52,-5.8
-51.93,-0.52,-5.83
-51.93,-0.53,-5.86
-51.92,-0.54,-5.91
-51.91,-0.54,-5.96
-51.89,-0.55,-6.0
-51.89,-0.55,-6.04
-51.88,-0.56,-6.06
-51.89,-0.58,-6.09
-51.92,-0.6,-6.12
-51.94,-0.62,-6.15
-51.97,-0.63,-6.19
-51.98,-0.65,-6.23
-51.99,-0.66,-6.26
-51.99,-0.67,-6.29
-51.97,-0.67,-6.31
-51.96,-0.67,-6.33
-51.95,-0.68,-6.34
-51.94,-0.68,-6.36
-51.95,-0.68,-6.37
-51.97,-0.68,-6.4
-52.14,-0.86,-7.1
-52.16,-0.84,-7.15
-52.15,-0.83,-7.22
-52.15,-0.82,-7.29
-52.17,-0.82,-7.37
-52.19,-0.84,-7.46
-52.24,-0.86,-7.55
-52.32,-0.89,-7.65
-52.42,-0.93,-7.76
-52.56,-1.0,-7.9
-52.76,-1.1,-8.09
-52.99,-1.22,-8.32
-53.25,-1.37,-8.58
-53.54,-1.53,-8.87
-53.86,-1.72,-9.19
-54.22,-1.93,-9.53
-54.64,-2.16,-9.91
-55.12,-2.42,-10.31
-55.64,-2.69,-10.74
-56.19,-2.98,-11.23
-56.73,-3.3,-11.74
-57.27,-3.62,-12.29
-57.79,-3.91,-12.87
-58.31,-4.19,-13.49
-58.79,-4.43,-14.16
-59.22,-4.66,-14.87
-59.6,-4.89,-15.6
-59.91,-5.12,-16.34
-60.15,-5.35,-17.06
-60.34,-5.58,-17.77
-60.47,-5.8,-18.49
-60.55,-6.0,-19.21
-66.77,-15.0,-14.1
-68.41,-14.68,-12.84
-70.2,-14.37,-11.5
-72.12,-14.08,-10.05
-74.18,-13.74,-8.44
-76.41,-13.27,-6.71
-78.74,-12.65,-4.97
-81.13,-11.92,-3.3
-83.5,-11.16,-1.78
-85.8,-10.45,-0.47
-87.96,-9.85,0.56
-89.97,-9.34,1.28
-91.8,-8.89,1.66
-93.47,-8.47,1.72
-94.97,-8.07,1.49
-96.32,-7.69,1.02
-97.57,-7.37,0.36
-98.7,-7.11,-0.43
-99.71,-6.95,-1.33
