yaw,pitch,roll
-47.44,6.58,-10.44
-47.84,6.55,-11.18
-48.28,6.52,-11.89
-48.74,6.46,-12.59
-49.25,6.39,-13.31
-49.8,6.27,-14.05
-50.4,6.09,-14.8
-51.06,5.85,-15.54
-51.8,5.55,-16.25
-52.63,5.19,-16.89
-53.53,4.79,-17.44
-54.52,4.35,-17.9
-55.61,3.92,-18.28
-56.8,3.48,-18.58
-58.07,3.05,-18.83
-83.6,8.37,1.68
-83.06,8.49,2.89
-82.51,8.57,4.05
-81.91,8.61,5.15
-81.23,8.61,6.21
-80.47,8.55,7.23
-79.61,8.45,8.25
-78.65,8.33,9.22
-77.58,8.2,10.13
-76.38,8.06,10.97
-75.09,7.88,11.7
-73.72,7.67,12.3
-72.3,7.44,12.76
-70.9,7.24,13.07
-69.53,7.09,13.23
-68.19,6.96,13.27
-66.89,6.82,13.18
-65.6,6.64,12.98
-64.32,6.42,12.69
-63.07,6.17,12.33
-61.83,5.89,11.92
-60.6,5.6,11.45
-59.39,5.31,10.94
-58.22,5.03,10.37
-57.15,4.81,9.74
-56.19,4.61,9.09
-55.31,4.41,8.44
-54.46,4.2,7.78
-53.61,4.01,7.04
-52.83,3.83,6.26
-52.12,3.64,5.43
-51.44,3.47,4.57
-50.8,3.33,3.66
-50.22,3.22,2.77
-49.69,3.13,1.89
-49.21,3.05,1.01
-48.78,2.98,0.13
-48.43,2.88,-0.77
-48.17,2.77,-1.65
-76.1,-9.19,-13.33
-77.41,-9.12,-12.63
-78.74,-8.95,-11.9
-80.07,-8.7,-11.14
-81.35,-8.4,-10.38
-82.54,-8.09,-9.63
-83.63,-7.74,-8.88
-84.6,-7.37,-8.14
-85.44,-6.97,-7.39
-86.15,-6.54,-6.62
-86.71,-6.05,-5.82
-87.14,-5.52,-4.99
-87.43,-4.92,-4.13
-87.59,-4.29,-3.25
-87.62,-3.66,-2.34
-87.52,-3.08,-1.38
-87.31,-2.54,-0.38
-87.01,-2.06,0.65
-86.62,-1.61,1.72
-86.15,-1.2,2.79
-85.62,-0.85,3.86
-85.04,-0.57,4.93
-84.43,-0.32,6.02
-83.84,-0.07,7.06
-83.26,0.18,8.06
-82.69,0.43,8.99
-82.1,0.63,9.84
-81.47,0.81,10.6
-80.76,0.97,11.29
-79.93,1.12,11.92
-78.96,1.25,12.49
-77.82,1.34,12.99
-76.54,1.38,13.42
-75.17,1.4,13.77
-73.71,1.39,14.04
-44.44,-0.77,-8.57
-44.89,-1.21,-9.17
-45.47,-1.64,-9.68
-46.16,-2.03,-10.14
-46.97,-2.37,-10.59
-47.87,-2.7,-11.07
-48.83,-3.0,-11.6
-49.83,-3.3,-12.19
-50.86,-3.62,-12.84
-51.92,-4.0,-13.5
-53.03,-4.47,-14.12
