yaw,pitch,roll
-61.42,-4.54,-30.63
-61.17,-4.6,-31.14
-60.92,-4.64,-31.66
-60.66,-4.67,-32.21
-60.37,-4.71,-32.75
-60.06,-4.75,-33.3
-59.69,-4.79,-33.84
-59.28,-4.82,-34.38
-58.84,-4.84,-34.88
-58.38,-4.84,-35.35
-57.89,-4.84,-35.75
-57.39,-4.81,-36.07
-77.07,-6.51,9.62
-78.02,-6.13,10.53
-78.99,-5.74,11.3
-80.01,-5.33,11.92
-81.07,-4.94,12.39
-82.16,-4.56,12.73
-83.26,-4.19,12.94
-84.37,-3.8,13.0
-85.47,-3.42,12.93
-86.57,-3.06,12.73
-87.66,-2.74,12.42
-88.75,-2.46,11.98
-89.84,-2.21,11.41
-90.91,-1.98,10.7
-91.96,-1.76,9.84
-93.01,-1.53,8.85
-94.05,-1.29,7.75
-95.1,-1.04,6.55
-38.85,-5.43,9.57
-38.93,-5.57,9.27
-39.06,-5.72,8.99
-39.23,-5.91,8.75
-39.43,-6.15,8.54
-39.68,-6.41,8.4
-39.97,-6.66,8.25
-40.27,-6.84,8.09
-40.59,-6.95,7.94
-40.93,-7.03,7.8
-41.26,-7.16,7.68
-41.55,-7.34,7.55
-41.77,-7.55,7.39
-41.93,-7.72,7.16
-42.06,-7.86,6.96
-42.19,-7.99,6.83
-42.32,-8.1,6.75
-42.39,-8.12,6.66
-42.4,-7.98,6.48
-42.37,-7.81,6.25
-42.33,-7.69,6.02
-42.3,-7.59,5.79
-42.28,-7.47,5.52
-42.28,-7.3,5.15
-42.32,-7.05,4.72
-42.42,-6.73,4.26
-42.56,-6.4,3.79
-50.68,-7.23,-4.63
-50.69,-7.3,-4.94
-50.67,-7.32,-5.21
-50.64,-7.3,-5.37
-50.58,-7.31,-5.43
-50.52,-7.33,-5.41
-50.51,-7.32,-5.35
-50.55,-7.24,-5.23
-50.62,-7.09,-5.05
-50.71,-6.96,-4.87
-50.82,-6.94,-4.72
-50.99,-7.0,-4.65
-51.22,-7.08,-4.67
-51.56,-7.26,-4.82
-51.96,-7.4,-5.07
-52.41,-7.44,-5.37
-52.92,-7.46,-5.71
-53.49,-7.48,-6.11
-54.06,-7.47,-6.55
-54.63,-7.44,-7.0
-55.16,-7.46,-7.44
-55.63,-7.59,-7.85
-55.98,-7.84,-8.26
-56.2,-8.19,-8.7
-56.38,-8.59,-9.15
-56.51,-8.89,-9.61
-56.62,-9.09,-10.03
-56.74,-9.21,-10.44
-56.86,-9.3,-10.81
-56.99,-9.38,-11.16
-57.15,-9.46,-11.47
-57.29,-9.58,-11.74
-57.41,-9.72,-12.0
-55.94,-10.69,-10.53
-55.97,-10.64,-10.75
-56.05,-10.56,-10.96
-56.15,-10.49,-11.19
-56.25,-10.45,-11.38
-56.35,-10.42,-11.54
-56.44,-10.41,-11.67
-56.51,-10.4,-11.77
-56.6,-10.37,-11.85
-56.7,-10.31,-11.93
