yaw,pitch,roll
-45.53,-3.11,-2.56
-45.53,-3.12,-2.6
-45.54,-3.11,-2.63
-45.54,-3.1,-2.64
-45.55,-3.1,-2.65
-45.55,-3.11,-2.63
-45.54,-3.15,-2.6
-45.54,-3.22,-2.54
-45.53,-3.3,-2.43
-45.52,-3.39,-2.27
-45.52,-3.47,-2.07
-45.56,-3.53,-1.82
-45.62,-3.58,-1.6
-49.64,-19.0,-14.49
-49.87,-19.19,-13.75
-50.2,-19.39,-12.72
-50.62,-19.62,-11.4
-51.17,-19.84,-9.75
-51.89,-19.97,-7.82
-52.83,-20.0,-5.8
-53.99,-19.95,-3.87
-55.32,-19.84,-2.17
-56.77,-19.69,-0.73
-58.32,-19.45,0.44
-59.97,-19.03,1.37
-61.67,-18.37,2.05
-63.42,-17.54,2.49
-65.24,-16.61,2.77
-67.15,-15.67,2.99
-69.2,-14.77,3.31
-71.37,-13.93,3.81
-73.64,-13.15,4.56
-76.0,-12.29,5.55
-78.47,-11.3,6.65
-81.02,-10.21,7.73
-83.68,-9.15,8.71
-86.39,-8.24,9.5
-89.1,-7.55,10.0
-91.73,-7.05,10.12
-94.2,-6.72,9.81
-96.39,-6.52,9.07
-98.26,-6.47,7.96
-99.79,-6.55,6.57
-100.97,-6.72,4.96
-101.87,-6.94,3.17
-82.86,-8.93,-29.08
-81.48,-8.12,-27.96
-80.1,-7.26,-26.65
-78.69,-6.38,-25.12
-77.24,-5.53,-23.32
-75.74,-4.71,-21.2
-74.22,-3.93,-18.73
-72.68,-3.08,-15.91
-71.04,-2.16,-12.8
-69.22,-1.21,-9.47
-67.15,-0.32,-5.95
-64.79,0.39,-2.26
-62.15,0.84,1.57
-59.25,0.93,5.55
-56.14,0.57,9.62
-52.96,-0.23,13.6
-49.9,-1.34,17.26
-47.16,-2.65,20.33
-44.95,-4.03,22.59
-43.31,-5.35,23.92
-42.31,-6.39,24.25
-41.88,-7.08,23.8
-41.89,-7.44,22.81
-42.1,-7.6,21.33
-42.4,-7.7,19.53
-42.71,-7.83,17.69
-43.0,-7.99,15.94
-43.23,-8.2,14.4
-43.32,-8.23,13.23
-43.21,-7.55,12.58
-42.95,-6.41,12.4
-42.7,-5.56,12.13
-42.54,-5.43,11.53
-45.92,-4.14,3.76
-45.88,-3.92,3.49
-45.87,-3.74,3.26
-45.86,-3.59,3.05
-45.86,-3.47,2.88
-45.86,-3.37,2.73
-45.84,-3.31,2.62
-45.83,-3.28,2.54
-45.82,-3.27,2.49
-45.8,-3.27,2.45
-45.8,-3.27,2.43
-45.8,-3.29,2.4
-45.8,-3.3,2.38
-45.8,-3.32,2.34
-45.8,-3.32,2.29
-45.81,-3.31,2.23
-45.85,-3.29,2.15
-45.88,-3.27,2.06
-45.92,-3.27,1.98
-45.94,-3.26,1.88
-45.96,-3.24,1.79
-45.96,-3.22,1.69
