yaw,pitch,roll
-92.02,-15.03,-39.09
-90.51,-15.24,-40.17
-88.95,-15.38,-40.97
-87.38,-15.46,-41.48
-85.84,-15.51,-41.68
-84.36,-15.5,-41.58
-83.0,-15.43,-41.21
-54.28,-6.08,3.83
-54.44,-5.76,3.11
-54.51,-5.02,2.67
-54.56,-2.65,4.57
-54.22,-2.54,6.87
-53.56,-4.99,6.48
-53.25,-6.84,5.59
-53.5,-7.09,4.35
-53.94,-6.19,2.61
-54.33,-5.13,0.64
-54.63,-4.47,-1.18
-54.86,-4.31,-2.53
-55.03,-4.42,-3.35
-55.06,-4.49,-3.76
-54.88,-4.32,-3.83
-54.49,-3.9,-3.62
-53.95,-3.33,-3.13
-48.37,-6.59,4.56
-48.23,-6.29,4.71
-48.12,-5.99,4.84
-48.01,-5.7,4.92
-47.92,-5.45,4.92
-47.83,-5.24,4.84
-47.76,-5.07,4.68
-48.16,-2.89,0.66
-48.14,-2.86,0.6
-48.13,-2.82,0.53
-48.13,-2.79,0.47
-48.13,-2.75,0.4
-48.15,-2.72,0.33
-48.17,-2.68,0.26
-48.19,-2.66,0.19
-48.2,-2.63,0.13
-48.2,-2.62,0.07
-48.19,-2.6,0.03
-48.19,-2.59,-0.02
-48.17,-2.58,-0.06
-48.17,-2.57,-0.1
-48.17,-2.56,-0.15
-48.17,-2.54,-0.21
-48.19,-2.51,-0.27
-48.21,-2.49,-0.34
-48.21,-2.47,-0.41
-48.22,-2.44,-0.48
-48.21,-2.43,-0.55
-48.2,-2.42,-0.61
-48.19,-2.4,-0.66
-48.16,-2.38,-0.71
-48.14,-2.37,-0.75
-48.11,-2.35,-0.79
-48.1,-2.33,-0.84
-48.09,-2.31,-0.89
-48.08,-2.29,-0.94
-48.07,-2.27,-1.0
-48.07,-2.26,-1.05
-48.06,-2.24,-1.1
-48.05,-2.23,-1.15
-48.04,-2.22,-1.21
-48.04,-1.74,-2.59
-48.04,-1.73,-2.63
-48.03,-1.71,-2.66
-48.03,-1.7,-2.69
-48.02,-1.68,-2.72
-48.01,-1.67,-2.74
-48.0,-1.65,-2.77
-48.0,-1.62,-2.8
-48.01,-1.61,-2.83
-48.01,-1.59,-2.86
-48.01,-1.57,-2.9
-48.0,-1.56,-2.94
-48.0,-1.55,-2.97
-48.0,-1.53,-3.0
-47.99,-1.52,-3.03
-47.99,-1.52,-3.05
-47.98,-1.51,-3.07
-47.97,-1.5,-3.09
-47.97,-1.49,-3.1
-47.96,-1.48,-3.12
-47.96,-1.47,-3.14
-47.97,-1.45,-3.17
-47.97,-1.45,-3.2
-47.97,-1.45,-3.24
-47.97,-1.45,-3.27
-47.97,-1.44,-3.29
-47.97,-1.44,-3.32
-47.95,-1.42,-3.33
-47.95,-1.41,-3.35
-47.94,-1.4,-3.36
-47.93,-1.4,-3.37
-47.93,-1.4,-3.4
-47.92,-1.4,-3.43
-46.86,-8.26,-11.85
-46.52,-8.82,-13.03
