yaw,pitch,roll
-94.34,-0.03,-4.64
-94.34,-0.02,-4.66
-94.35,-0.02,-4.68
-94.37,-0.02,-4.7
-94.37,-0.02,-4.71
-94.38,-0.03,-4.72
-94.38,-0.03,-4.71
-94.39,-0.03,-4.71
-94.4,-0.03,-4.71
-94.7,-0.27,-4.75
-94.68,-0.27,-4.77
-94.65,-0.27,-4.78
-94.64,-0.27,-4.81
-94.63,-0.26,-4.83
-94.64,-0.26,-4.85
-94.66,-0.27,-4.86
-94.68,-0.28,-4.87
-94.69,-0.29,-4.88
-94.7,-0.31,-4.87
-94.71,-0.32,-4.87
-94.72,-0.34,-4.88
-94.72,-0.35,-4.89
-94.73,-0.37,-4.91
-94.74,-0.37,-4.94
-94.75,-0.37,-4.97
-94.75,-0.37,-5.0
-94.75,-0.38,-5.02
-94.75,-0.38,-5.05
-94.74,-0.39,-5.07
-94.73,-0.39,-5.08
-94.72,-0.38,-5.1
-94.7,-0.37,-5.11
-94.68,-0.36,-5.11
-94.66,-0.35,-5.1
-94.64,-0.33,-5.08
-94.63,-0.32,-5.03
-94.62,-0.31,-4.98
-94.6,-0.31,-4.92
-94.56,-0.33,-4.85
-94.52,-0.37,-4.78
-94.43,-0.41,-4.71
-94.33,-0.46,-4.64
-73.01,-6.38,-8.58
-72.22,-6.57,-8.71
-71.44,-6.76,-8.84
-70.67,-6.95,-8.97
-69.9,-7.16,-9.07
-69.16,-7.38,-9.15
-68.43,-7.6,-9.21
-67.71,-7.83,-9.26
-67.01,-8.04,-9.31
-66.32,-8.24,-9.36
-65.64,-8.42,-9.4
-64.96,-8.55,-9.43
-64.31,-8.64,-9.47
-63.67,-8.69,-9.51
-63.07,-8.71,-9.55
-62.5,-8.72,-9.61
-61.96,-8.72,-9.67
-61.46,-8.71,-9.73
-61.0,-8.67,-9.78
-60.56,-8.62,-9.81
-60.14,-8.58,-9.81
-59.74,-8.55,-9.77
-59.37,-8.54,-9.7
-59.0,-8.53,-9.6
-58.65,-8.52,-9.49
-58.29,-8.49,-9.37
-57.93,-8.45,-9.25
-57.55,-8.38,-9.15
-57.16,-8.3,-9.07
-56.77,-8.19,-8.99
-56.39,-8.05,-8.93
-56.01,-7.87,-8.89
-55.64,-7.65,-8.86
-48.92,0.26,-3.15
-48.89,0.41,-2.94
-48.86,0.53,-2.73
-48.84,0.63,-2.51
-48.82,0.73,-2.3
-48.79,0.85,-2.12
-48.73,1.07,-1.97
-48.68,1.54,-1.78
-48.64,2.16,-1.45
-48.6,2.59,-1.07
-48.47,2.59,-0.95
-48.27,2.2,-1.22
-48.12,1.67,-1.8
-48.1,1.27,-2.61
-48.21,1.08,-3.57
-48.37,1.03,-4.59
-48.53,1.03,-5.53
-48.68,0.98,-6.26
-48.79,0.9,-6.69
-48.9,0.83,-6.81
-48.98,0.82,-6.68
-49.04,0.89,-6.35
-49.07,1.02,-5.9
-49.06,1.19,-5.38
-49.01,1.38,-4.87
