yaw,pitch,roll
-97.82,-1.89,-1.78
-97.8,-1.85,-1.86
-97.77,-1.83,-1.93
-97.73,-1.81,-2.01
-97.71,-1.79,-2.07
-97.7,-1.76,-2.13
-97.71,-1.74,-2.19
-97.72,-1.71,-2.23
-97.74,-1.68,-2.27
-97.76,-1.63,-2.3
-97.76,-1.59,-2.33
-97.75,-1.55,-2.35
-97.73,-1.52,-2.38
-97.72,-1.5,-2.43
-97.72,-1.5,-2.49
-97.72,-1.48,-2.55
-97.72,-1.46,-2.62
-97.72,-1.44,-2.67
-97.73,-1.44,-2.72
-97.75,-1.44,-2.75
-97.77,-1.44,-2.77
-97.8,-1.44,-2.78
-97.82,-1.45,-2.79
-97.84,-1.43,-2.81
-97.84,-1.42,-2.82
-97.84,-1.4,-2.85
-97.83,-1.38,-2.87
-97.82,-1.37,-2.9
-97.82,-1.37,-2.94
-97.83,-1.37,-2.97
-97.85,-1.36,-3.0
-97.86,-1.35,-3.03
-96.96,-1.09,-4.09
-96.93,-1.09,-4.09
-96.91,-1.08,-4.1
-96.9,-1.08,-4.11
-96.964,-2.53,-2.47
-97.65,-2.53,-2.5
-97.65,-2.53,-2.54
-97.65,-2.52,-2.57
-97.64,-2.52,-2.59
-97.64,-2.52,-2.62
-97.64,-2.51,-2.64
-97.64,-2.5,-2.65
-97.63,-2.49,-2.67
-97.61,-2.48,-2.69
-97.6,-2.48,-2.7
-97.58,-2.47,-2.72
-97.55,-2.44,-2.73
-97.52,-2.1,-2.85
-97.52,-2.09,-2.86
-97.52,-2.07,-2.86
-97.5,-2.05,-2.88
-97.48,-2.02,-2.88
-97.46,-1.99,-2.89
-97.44,-1.95,-2.91
-97.4,-1.91,-2.92
-97.38,-1.87,-2.92
-97.36,-1.85,-2.93
-97.33,-1.82,-2.93
-97.3,-1.8,-2.93
-97.27,-1.78,-2.93
-97.23,-1.76,-2.93
-97.19,-1.75,-2.94
-97.16,-1.73,-2.96
-97.15,-1.72,-2.98
-97.14,-1.71,-3.01
-97.12,-1.71,-3.05
-97.12,-1.7,-3.08
-97.12,-1.71,-3.11
-97.11,-1.71,-3.15
-97.12,-1.72,-3.18
-97.13,-1.73,-3.21
-97.14,-1.73,-3.25
-97.14,-1.74,-3.29
-97.14,-1.74,-3.32
-97.14,-1.75,-3.35
-97.13,-1.76,-3.37
-97.12,-1.76,-3.39
-97.12,-1.77,-3.4
-97.11,-1.76,-3.41
-97.12,-1.74,-3.43
-97.78,-1.37,-3.35
-97.77,-1.36,-3.36
-97.75,-1.35,-3.37
-97.75,-1.34,-3.38
-97.75,-1.33,-3.39
-97.75,-1.33,-3.4
-97.74,-1.33,-3.41
-97.74,-1.32,-3.41
-97.74,-1.32,-3.43
-97.74,-1.31,-3.44
-97.73,-1.31,-3.47
-97.74,-1.3,-3.5
-97.75,-1.29,-3.52
-97.75,-1.28,-3.55
-97.75,-1.26,-3.56
-97.75,-1.26,-3.57
-97.74,-1.26,-3.57
-97.73,-1.26,-3.57
