yaw,pitch,roll
-49.01,0.64,-2.17
-49.01,0.61,-2.19
-49.02,0.59,-2.23
-49.03,0.56,-2.27
-49.03,0.54,-2.3
-49.05,0.51,-2.32
-49.05,0.48,-2.36
-49.06,0.45,-2.37
-49.06,0.42,-2.39
-49.06,0.39,-2.41
-49.06,0.35,-2.42
-49.06,0.32,-2.44
-49.06,0.28,-2.46
-49.05,0.25,-2.47
-49.04,0.22,-2.49
-48.77,-0.13,-3.14
-48.77,-0.13,-3.16
-48.77,-0.14,-3.16
-48.78,-0.14,-3.19
-48.78,-0.14,-3.2
-48.79,-0.14,-3.23
-48.79,-0.15,-3.26
-48.81,-0.16,-3.29
-48.82,-0.15,-3.32
-48.83,-0.16,-3.35
-48.83,-0.18,-3.38
-48.83,-0.18,-3.4
-48.83,-0.18,-3.42
-48.81,-0.18,-3.44
-48.81,-0.17,-3.44
-48.81,-0.16,-3.45
-48.81,-0.15,-3.46
-48.81,-0.14,-3.47
-48.82,-0.13,-3.49
-48.82,-0.14,-3.51
-48.83,-0.14,-3.53
-48.83,-0.13,-3.56
-48.83,-0.14,-3.58
-48.83,-0.14,-3.6
-48.83,-0.13,-3.61
-48.82,-0.13,-3.61
-48.82,-0.13,-3.62
-48.82,-0.12,-3.64
-48.81,-0.12,-3.66
-48.8,-0.12,-3.67
-48.8,-0.12,-3.7
-48.8,-0.12,-3.73
-48.81,-0.11,-3.75
-48.64,-0.16,-4.11
-48.64,-0.15,-4.12
-48.65,-0.16,-4.14
-48.65,-0.16,-4.15
-48.65,-0.17,-4.15
-48.66,-0.17,-4.16
-48.67,-0.18,-4.17
-48.67,-0.18,-4.17
-48.67,-0.19,-4.17
-48.67,-0.19,-4.17
-48.66,-0.2,-4.18
-48.66,-0.19,-4.19
-48.67,-0.19,-4.22
-48.67,-0.19,-4.24
-48.67,-0.19,-4.27
-48.67,-0.19,-4.29
-48.66,-0.19,-4.31
-48.66,-0.19,-4.32
-48.67,-0.19,-4.33
-48.68,-0.19,-4.33
-48.67,-0.19,-4.34
-48.68,-0.19,-4.35
-48.68,-0.18,-4.35
-48.69,-0.18,-4.36
-48.68,-0.17,-4.37
-48.68,-0.17,-4.38
-48.67,-0.16,-4.38
-48.67,-0.15,-4.39
-48.67,-0.15,-4.4
-48.66,-0.14,-4.4
-48.65,-0.14,-4.41
-48.65,-0.13,-4.42
-48.65,-0.13,-4.43
-48.55,-0.23,-4.64
-48.55,-0.25,-4.65
-48.55,-0.25,-4.65
-48.55,-0.26,-4.64
-48.55,-0.26,-4.65
-48.54,-0.25,-4.65
-48.53,-0.25,-4.66
-48.53,-0.25,-4.67
-48.53,-0.25,-4.68
-48.53,-0.25,-4.7
-48.53,-0.26,-4.71
-48.53,-0.25,-4.72
-48.53,-0.26,-4.73
-48.53,-0.26,-4.73
-48.53,-0.26,-4.73
-48.53,-0.25,-4.72
-48.53,-0.25,-4.72
-48.53,-0.26,-4.72
-48.53,-0.26,-4.73
