yaw,pitch,roll
-49.19,-1.26,-1.58
-49.15,-1.22,-1.69
-49.12,-1.2,-1.78
-49.1,-1.19,-1.87
-49.11,-1.18,-1.96
-49.14,-1.19,-2.04
-49.17,-1.19,-2.12
-49.2,-1.21,-2.2
-49.24,-1.23,-2.27
-48.89,-2.0,-3.31
-48.9,-2.0,-3.34
-48.9,-1.99,-3.37
-48.91,-1.99,-3.39
-48.91,-1.98,-3.4
-48.9,-1.98,-3.41
-48.9,-1.99,-3.41
-48.88,-1.99,-3.42
-48.86,-2.0,-3.43
-48.83,-2.0,-3.44
-48.82,-2.0,-3.46
-48.8,-1.99,-3.48
-48.79,-1.98,-3.5
-48.77,-1.97,-3.53
-48.77,-1.95,-3.55
-48.77,-1.94,-3.58
-48.77,-1.92,-3.61
-48.77,-1.9,-3.64
-48.77,-1.89,-3.69
-48.77,-1.87,-3.72
-48.78,-1.86,-3.74
-48.78,-1.86,-3.77
-48.78,-1.84,-3.81
-48.79,-1.83,-3.85
-48.79,-1.79,-3.89
-48.8,-1.77,-3.91
-48.81,-1.74,-3.91
-48.82,-1.72,-3.9
-48.85,-1.69,-3.88
-48.88,-1.66,-3.85
-48.94,-1.62,-3.82
-48.99,-1.55,-3.78
-49.05,-1.44,-3.72
-49.08,-1.29,-3.63
-23.17,-0.34,-0.82
-22.64,-0.45,-1.47
-22.44,-0.62,-2.17
-22.54,-0.83,-2.85
-22.99,-1.1,-3.46
-23.83,-1.5,-3.95
-25.13,-2.08,-4.28
-27.02,-2.9,-4.36
-29.6,-3.89,-4.14
-32.98,-4.9,-3.59
-37.3,-5.81,-2.7
-42.63,-6.4,-1.46
-48.93,-6.41,0.16
-55.99,-5.6,1.93
-63.49,-4.07,3.55
-70.9,-2.39,4.87
-77.62,-1.2,5.84
-83.22,-0.85,6.43
-87.65,-1.08,6.72
-91.04,-1.55,6.91
-93.45,-1.93,6.91
-94.93,-2.1,6.76
-95.66,-2.12,6.56
-95.83,-2.06,6.43
-95.61,-1.98,6.42
-95.16,-1.95,6.55
-94.6,-1.93,6.73
-94.04,-1.89,6.88
-93.52,-1.86,6.98
-93.06,-1.85,7.01
-92.69,-1.83,6.98
-92.41,-1.8,6.87
-92.23,-1.71,6.69
-92.13,-1.58,6.47
-92.1,-1.44,6.25
-91.47,-0.67,4.44
-91.38,-0.65,4.49
-91.29,-0.62,4.52
-91.2,-0.59,4.53
-91.11,-0.56,4.54
-91.03,-0.53,4.51
-90.94,-0.51,4.48
-90.86,-0.5,4.44
-90.78,-0.52,4.39
-90.7,-0.55,4.34
-90.63,-0.57,4.3
-90.58,-0.57,4.25
-90.54,-0.56,4.2
-90.5,-0.55,4.16
-90.47,-0.53,4.12
-90.44,-0.52,4.11
-90.41,-0.51,4.09
-90.35,-0.49,4.08
-90.28,-0.47,4.06
-90.19,-0.46,4.04
-90.1,-0.47,4.03
-90.01,-0.46,4.01
