yaw,pitch,roll
-97.87,-0.1,-2.88
-97.9,-0.09,-2.9
-97.91,-0.08,-2.91
-97.92,-0.09,-2.91
-97.91,-0.09,-2.91
-97.9,-0.09,-2.9
-97.88,-0.09,-2.89
-97.86,-0.09,-2.89
-97.85,-0.08,-2.88
-97.85,-0.09,-2.88
-97.85,-0.09,-2.88
-97.85,-0.09,-2.89
-97.85,-0.08,-2.88
-97.86,-0.08,-2.88
-97.85,-0.07,-2.87
-97.82,-0.05,-2.86
-97.8,-0.04,-2.84
-97.76,-0.03,-2.82
-97.73,-0.03,-2.79
-97.69,-0.04,-2.77
-97.64,-0.06,-2.75
-85.71,-2.12,-3.25
-85.41,-2.4,-3.25
-85.11,-2.7,-3.21
-84.85,-3.01,-3.15
-84.59,-3.3,-3.07
-84.35,-3.55,-3.02
-84.06,-3.76,-2.97
-83.72,-3.95,-2.93
-83.34,-4.12,-2.9
-82.89,-4.29,-2.9
-82.37,-4.45,-2.91
-81.8,-4.6,-2.95
-81.16,-4.72,-2.96
-80.43,-4.81,-2.97
-79.63,-4.89,-2.96
-78.78,-4.98,-2.92
-77.88,-5.08,-2.89
-76.95,-5.2,-2.85
-76.04,-5.31,-2.83
-75.11,-5.42,-2.84
-74.2,-5.52,-2.84
-73.29,-5.61,-2.84
-72.38,-5.71,-2.82
-71.51,-5.82,-2.8
-70.66,-5.9,-2.78
-69.83,-5.97,-2.76
-69.02,-6.01,-2.74
-68.21,-6.03,-2.72
-67.38,-6.02,-2.71
-66.52,-5.98,-2.7
-65.63,-5.93,-2.72
-64.71,-5.84,-2.76
-63.8,-5.7,-2.84
-43.56,0.54,-4.51
-43.46,0.61,-4.44
-43.38,0.71,-4.34
-43.32,0.81,-4.25
-43.27,0.92,-4.17
-43.2,1.06,-4.12
-43.14,1.2,-4.11
-43.06,1.33,-4.11
-42.98,1.44,-4.1
-42.91,1.53,-4.06
-42.86,1.63,-4.01
-42.82,1.73,-3.94
-42.78,1.85,-3.88
-42.72,1.99,-3.79
-42.66,2.14,-3.69
-42.6,2.33,-3.55
-42.57,2.8,-3.31
-42.64,3.77,-2.7
-42.8,4.73,-1.82
-42.88,5.01,-1.26
-42.81,4.55,-1.17
-42.73,3.78,-1.37
-42.7,3.15,-1.82
-42.72,2.85,-2.52
-42.74,2.86,-3.31
-42.72,3.01,-3.98
-42.68,3.16,-4.38
-42.66,3.31,-4.41
-42.66,3.48,-4.12
-42.63,3.73,-3.62
-42.59,4.06,-3.0
-42.55,4.44,-2.4
-42.5,4.8,-1.86
-42.46,5.09,-1.45
-42.44,5.26,-1.22
-42.42,5.32,-1.18
-42.4,5.29,-1.31
-41.73,3.46,-3.74
-41.71,3.41,-3.77
-41.68,3.37,-3.8
-41.66,3.33,-3.84
-41.66,3.28,-3.88
-41.65,3.25,-3.93
-41.65,3.21,-3.98
-41.66,3.16,-4.03
-41.66,3.12,-4.08
