yaw,pitch,roll
-101.56,-1.19,-4.04
-101.54,-1.19,-4.05
-101.53,-1.18,-4.07
-101.53,-1.18,-4.09
-101.52,-1.18,-4.11
-101.52,-1.18,-4.12
-101.54,-1.17,-4.13
-101.56,-1.16,-4.15
-101.58,-1.17,-4.16
-101.59,-1.15,-4.17
-101.59,-1.14,-4.19
-101.58,-1.15,-4.2
-101.58,-1.15,-4.2
-101.58,-1.15,-4.2
-101.58,-1.14,-4.21
-101.59,-1.13,-4.21
-101.6,-1.12,-4.22
-101.61,-1.12,-4.23
-101.61,-1.12,-4.24
-101.62,-1.12,-4.25
-101.62,-1.11,-4.26
-101.61,-1.1,-4.28
-98.37,-1.09,-3.47
-97.76,-1.06,-3.43
-97.11,-1.04,-3.39
-96.44,-1.02,-3.36
-95.75,-1.01,-3.33
-95.07,-1.03,-3.31
-94.38,-1.07,-3.31
-93.7,-1.13,-3.33
-93.0,-1.2,-3.35
-92.3,-1.29,-3.38
-91.6,-1.39,-3.41
-90.88,-1.49,-3.43
-90.14,-1.62,-3.44
-89.38,-1.76,-3.43
-88.58,-1.9,-3.42
-87.78,-2.06,-3.42
-86.97,-2.21,-3.42
-86.17,-2.37,-3.42
-85.39,-2.53,-3.42
-84.61,-2.71,-3.43
-83.84,-2.88,-3.44
-83.07,-3.04,-3.43
-82.3,-3.21,-3.43
-81.53,-3.38,-3.44
-80.77,-3.57,-3.44
-80.01,-3.77,-3.42
-79.28,-3.98,-3.38
-78.57,-4.17,-3.31
-77.9,-4.36,-3.22
-77.23,-4.51,-3.13
-76.56,-4.65,-3.02
-75.86,-4.78,-2.9
-75.15,-4.9,-2.8
-56.43,-3.41,-1.57
-56.18,-3.26,-1.52
-55.89,-3.1,-1.46
-55.6,-2.95,-1.4
-55.29,-2.8,-1.35
-54.98,-2.64,-1.3
-54.68,-2.46,-1.26
-54.36,-2.27,-1.24
-54.05,-2.06,-1.2
-53.73,-1.83,-1.15
-53.39,-1.59,-1.1
-53.06,-1.37,-1.08
-52.73,-1.16,-1.06
-52.41,-0.98,-1.05
-52.1,-0.81,-1.03
-51.79,-0.67,-0.99
-51.49,-0.52,-0.96
-51.2,-0.36,-0.94
-50.92,-0.18,-0.9
-50.64,0.0,-0.88
-50.36,0.23,-0.85
-50.11,0.47,-0.85
-49.88,0.74,-0.88
-49.66,0.99,-0.94
-49.47,1.24,-1.01
-49.3,1.45,-1.09
-49.16,1.63,-1.15
-49.04,1.76,-1.17
-48.96,1.87,-1.12
-48.88,1.96,-1.0
-48.81,2.04,-0.82
-48.73,2.14,-0.59
-48.64,2.23,-0.36
-48.57,2.33,-0.14
-48.49,2.41,0.06
-48.3,4.14,1.06
-48.29,4.02,1.09
-48.25,3.87,1.0
-48.22,3.77,0.8
-48.18,3.74,0.49
-48.13,3.74,0.14
-48.07,3.74,-0.23
-47.99,3.73,-0.57
-47.91,3.73,-0.87
-47.82,3.74,-1.08
