yaw,pitch,roll
-97.72,-1.26,-3.57
-97.72,-1.24,-3.58
-97.73,-1.23,-3.58
-97.74,-1.22,-3.58
-97.75,-1.21,-3.58
-97.76,-1.21,-3.56
-97.78,-1.2,-3.56
-97.79,-1.2,-3.55
-97.8,-1.19,-3.55
-97.8,-1.18,-3.54
-97.79,-1.17,-3.55
-97.79,-1.17,-3.55
-97.79,-1.17,-3.56
-97.78,-1.16,-3.56
-97.77,-1.14,-3.55
-103.43,-4.16,-1.46
-104.14,-4.24,-1.06
-104.78,-4.3,-0.7
-105.3,-4.37,-0.38
-105.7,-4.44,-0.09
-106.0,-4.49,0.15
-106.22,-4.52,0.34
-106.37,-4.5,0.47
-106.45,-4.41,0.56
-106.49,-4.27,0.61
-106.45,-4.11,0.64
-106.37,-3.95,0.65
-106.25,-3.83,0.67
-106.1,-3.74,0.69
-105.96,-3.67,0.71
-105.83,-3.61,0.72
-105.7,-3.54,0.72
-105.58,-3.47,0.72
-105.5,-3.4,0.7
-105.43,-3.34,0.68
-105.38,-3.28,0.66
-105.34,-3.23,0.65
-105.33,-3.17,0.64
-105.31,-3.11,0.62
-105.28,-3.05,0.6
-105.25,-3.0,0.6
-105.19,-2.95,0.61
-105.1,-2.91,0.63
-104.99,-2.84,0.65
-104.84,-2.74,0.65
-104.65,-2.6,0.62
-104.42,-2.44,0.56
-104.16,-2.24,0.46
-66.89,-6.38,-6.84
-65.89,-6.74,-7.0
-64.93,-7.09,-7.14
-64.01,-7.43,-7.28
-63.14,-7.77,-7.43
-62.29,-8.09,-7.6
-61.47,-8.43,-7.8
-60.68,-8.79,-8.02
-59.91,-9.14,-8.25
-59.15,-9.49,-8.48
-58.4,-9.79,-8.67
-57.65,-10.03,-8.83
-56.87,-10.21,-8.91
-56.07,-10.33,-8.94
-55.25,-10.37,-8.89
-54.44,-10.33,-8.81
-53.64,-10.23,-8.7
-52.89,-10.08,-8.57
-52.17,-9.9,-8.43
-51.52,-9.69,-8.3
-50.93,-9.47,-8.21
-50.39,-9.23,-8.15
-49.88,-8.98,-8.11
-49.42,-8.73,-8.08
-48.99,-8.49,-8.04
-48.58,-8.26,-7.97
-48.22,-8.03,-7.85
-47.89,-7.77,-7.69
-47.59,-7.49,-7.48
-47.31,-7.17,-7.23
-47.03,-6.81,-6.94
-46.75,-6.43,-6.58
-44.68,5.05,2.71
-44.73,5.06,3.16
-44.69,4.85,3.27
-44.61,4.54,3.05
-44.52,4.3,2.6
-44.47,4.15,2.01
-44.42,4.07,1.37
-44.36,4.03,0.77
-44.3,4.03,0.31
-44.23,4.07,0.03
-44.14,4.19,-0.07
-44.05,4.38,-0.05
-43.95,4.61,0.07
-43.84,4.85,0.22
-43.76,5.07,0.35
-43.68,5.24,0.44
-43.63,5.35,0.45
-43.6,5.4,0.38
-43.58,5.4,0.22
-43.58,5.34,0.0
