yaw,pitch,roll
-43.6,5.25,-0.24
-43.64,5.16,-0.5
-43.68,5.08,-0.73
-43.74,5.02,-0.92
-43.79,4.97,-1.04
-43.85,4.91,-1.09
-43.89,4.84,-1.09
-43.93,4.76,-1.04
-43.95,4.68,-0.97
-43.96,4.59,-0.91
-43.95,4.48,-0.86
-43.93,4.37,-0.83
-43.9,4.26,-0.85
-43.88,4.16,-0.9
-43.85,4.07,-0.97
-43.82,3.99,-1.05
-43.8,3.92,-1.15
-43.79,3.88,-1.23
-43.79,3.86,-1.31
-42.41,2.19,-1.83
-42.16,2.09,-1.68
-41.9,1.97,-1.52
-41.61,1.86,-1.36
-41.3,1.78,-1.22
-40.96,1.7,-1.09
-40.58,1.6,-0.95
-40.15,1.48,-0.79
-39.68,1.34,-0.59
-39.18,1.18,-0.34
-38.65,1.1,-0.12
-38.05,1.33,0.04
-37.47,1.76,0.1
-36.91,2.13,0.09
-36.42,2.37,0.06
-35.96,2.5,-0.02
-35.5,2.55,-0.17
-35.05,2.53,-0.32
-34.61,2.42,-0.48
-34.19,2.26,-0.64
-33.8,2.07,-0.8
-33.44,1.84,-0.98
-33.09,1.61,-1.14
-32.74,1.38,-1.3
-32.39,1.17,-1.45
-32.01,1.0,-1.56
-31.63,0.88,-1.65
-31.24,0.78,-1.74
-30.84,0.71,-1.83
-30.44,0.67,-1.92
-30.05,0.65,-2.01
-29.66,0.63,-2.12
-29.29,0.65,-2.23
-28.92,0.67,-2.35
-28.54,0.71,-2.47
-28.15,0.74,-2.58
-27.76,0.79,-2.7
-27.35,0.83,-2.79
-87.34,-4.38,-1.18
-91.73,-4.52,-0.82
-95.46,-4.8,-0.54
-98.48,-5.18,-0.3
-100.8,-5.57,-0.04
-102.47,-5.89,0.23
-103.61,-6.12,0.54
-104.31,-6.26,0.86
-104.68,-6.32,1.16
-104.78,-6.35,1.45
-104.69,-6.36,1.69
-104.47,-6.38,1.89
-104.22,-6.45,1.98
-103.96,-6.53,1.98
-103.73,-6.62,1.87
-103.56,-6.7,1.69
-103.47,-6.75,1.45
-103.44,-6.75,1.17
-103.45,-6.71,0.88
-103.47,-6.65,0.59
-103.51,-6.59,0.32
-103.53,-6.55,0.08
-103.55,-6.52,-0.12
-103.59,-6.49,-0.26
-103.63,-6.43,-0.38
-103.7,-6.32,-0.5
-103.78,-6.18,-0.65
-103.87,-6.01,-0.83
-103.98,-5.82,-0.99
-104.07,-5.63,-1.12
-104.12,-5.43,-1.22
-104.13,-5.24,-1.26
-102.74,-4.44,-2.37
-102.76,-4.42,-2.44
-102.77,-4.4,-2.51
-102.77,-4.37,-2.56
-102.78,-4.34,-2.6
-102.77,-4.31,-2.63
-102.76,-4.27,-2.64
-102.74,-4.24,-2.65
-102.72,-4.2,-2.65
-102.71,-4.15,-2.66
-102.69,-4.1,-2.68
