yaw,pitch,roll
-71.46,0.58,-5.06
-48.69,-0.25,-1.75
-48.25,-0.18,-1.76
-47.84,-0.13,-1.69
-47.47,-0.1,-1.53
-47.1,-0.09,-1.29
-46.76,-0.09,-1.0
-46.42,-0.11,-0.67
-46.07,-0.16,-0.35
-45.74,-0.22,-0.04
-45.42,-0.25,0.19
-45.11,-0.25,0.32
-44.84,-0.25,0.37
-44.56,-0.24,0.36
-44.3,-0.24,0.31
-44.08,-0.25,0.25
-43.87,-0.28,0.19
-43.69,-0.3,0.15
-43.54,-0.31,0.12
-43.39,-0.32,0.11
-43.28,-0.34,0.12
-43.2,-0.37,0.15
-43.14,-0.41,0.18
-43.13,-0.44,0.21
-43.15,-0.45,0.23
-43.2,-0.45,0.24
-43.26,-0.45,0.25
-43.33,-0.46,0.29
-43.42,-0.47,0.35
-43.51,-0.49,0.42
-43.61,-0.51,0.49
-43.72,-0.52,0.54
-43.85,-0.52,0.59
-43.97,-0.52,0.62
-44.1,-0.49,0.65
-44.24,-0.44,0.67
-44.37,-0.38,0.69
-101.87,-2.43,-1.36
-101.85,-2.43,-1.39
-101.84,-2.42,-1.43
-101.85,-2.41,-1.47
-101.86,-2.39,-1.51
-101.89,-2.39,-1.55
-101.93,-2.38,-1.6
-101.95,-2.37,-1.64
-101.98,-2.36,-1.67
-101.99,-2.36,-1.71
-101.99,-2.36,-1.74
-101.99,-2.35,-1.76
-101.99,-2.35,-1.79
-101.98,-2.33,-1.82
-101.97,-2.32,-1.85
-101.96,-2.3,-1.88
-101.95,-2.29,-1.92
-101.95,-2.26,-1.96
-101.95,-2.25,-2.0
-101.97,-2.24,-2.03
-101.98,-2.23,-2.05
-102.0,-2.22,-2.07
-102.03,-2.21,-2.08
-102.05,-2.2,-2.09
-102.05,-2.19,-2.1
-101.32,-2.03,-2.96
-101.31,-2.05,-2.98
-101.32,-2.06,-3.0
-101.33,-2.06,-3.03
-101.33,-2.06,-3.06
-101.33,-2.04,-3.09
-101.32,-2.02,-3.13
-101.31,-2.0,-3.16
-101.29,-1.98,-3.18
-101.28,-1.98,-3.2
-101.27,-1.97,-3.21
-101.25,-1.97,-3.23
-101.25,-1.96,-3.24
-101.25,-1.96,-3.25
-101.25,-1.94,-3.27
-101.24,-1.93,-3.3
-101.23,-1.92,-3.31
-101.22,-1.89,-3.34
-101.22,-1.86,-3.37
-101.22,-1.81,-3.4
-101.22,-1.77,-3.41
-101.23,-1.73,-3.4
-101.25,-1.69,-3.4
-101.29,-1.67,-3.38
-101.32,-1.66,-3.36
-101.37,-1.65,-3.34
-101.41,-1.65,-3.32
-101.46,-1.64,-3.32
-101.5,-1.62,-3.33
-101.53,-1.6,-3.35
-101.62,-1.26,-3.98
-101.62,-1.25,-4.0
-101.61,-1.23,-4.0
-101.6,-1.22,-4.0
-101.6,-1.22,-4.0
-101.6,-1.22,-4.01
-101.59,-1.21,-4.01
-101.58,-1.2,-4.03
