yaw,pitch,roll
-89.91,-0.43,3.98
-89.82,-0.4,3.96
-89.73,-0.37,3.93
-89.65,-0.35,3.9
-89.58,-0.32,3.86
-89.53,-0.29,3.81
-89.49,-0.26,3.75
-89.47,-0.23,3.68
-89.47,-0.22,3.61
-89.46,-0.21,3.54
-89.44,-0.21,3.47
-89.42,-0.2,3.41
-89.4,-0.19,3.35
-89.36,-0.2,3.3
-89.33,-0.21,3.27
-88.9,-0.09,2.0
-88.91,-0.1,1.98
-88.92,-0.1,1.96
-88.93,-0.11,1.94
-88.93,-0.1,1.91
-88.93,-0.1,1.89
-88.93,-0.1,1.86
-88.93,-0.11,1.84
-88.94,-0.11,1.82
-88.96,-0.11,1.79
-88.99,-0.11,1.76
-89.02,-0.1,1.73
-89.05,-0.1,1.69
-89.08,-0.11,1.66
-89.09,-0.11,1.64
-89.09,-0.11,1.62
-89.09,-0.1,1.6
-89.07,-0.1,1.58
-89.05,-0.09,1.57
-89.03,-0.07,1.55
-89.0,-0.05,1.52
-88.98,-0.04,1.5
-87.8,-0.27,-1.18
-87.78,-0.3,-1.2
-87.77,-0.32,-1.22
-87.76,-0.34,-1.24
-87.76,-0.35,-1.26
-87.74,-0.36,-1.29
-87.73,-0.36,-1.32
-87.7,-0.36,-1.36
-87.67,-0.36,-1.41
-87.65,-0.37,-1.46
-87.62,-0.37,-1.5
-87.59,-0.37,-1.55
-87.56,-0.35,-1.59
-87.54,-0.33,-1.62
-87.52,-0.31,-1.65
-87.5,-0.29,-1.67
-87.48,-0.28,-1.68
-87.48,-0.27,-1.68
-87.48,-0.26,-1.68
-87.47,-0.25,-1.68
-87.47,-0.24,-1.69
-87.46,-0.22,-1.68
-87.46,-0.21,-1.69
-87.47,-0.21,-1.68
-87.49,-0.21,-1.69
-87.68,0.02,-1.99
-87.67,0.03,-2.0
-87.67,0.03,-2.02
-87.66,0.03,-2.04
-87.65,0.03,-2.05
-87.64,0.03,-2.05
-87.62,0.02,-2.06
-87.6,0.02,-2.07
-87.58,0.03,-2.08
-87.57,0.02,-2.1
-87.56,0.03,-2.13
-87.56,0.03,-2.15
-87.56,0.02,-2.18
-87.56,0.02,-2.21
-87.56,0.01,-2.23
-87.56,-0.0,-2.25
-87.56,-0.01,-2.26
-87.56,-0.02,-2.27
-87.55,-0.03,-2.28
-87.55,-0.04,-2.29
-87.54,-0.05,-2.31
-87.52,-0.06,-2.33
-87.51,-0.07,-2.35
-87.5,-0.08,-2.37
-87.5,-0.1,-2.39
-87.49,-0.1,-2.4
-87.5,-0.1,-2.41
-87.51,-0.1,-2.42
-87.52,-0.09,-2.42
-87.53,-0.09,-2.42
-87.54,-0.09,-2.41
-87.56,-0.08,-2.4
-87.57,-0.09,-2.4
-87.59,-0.08,-2.4
-87.86,0.03,-2.71
-87.87,0.03,-2.72
-87.87,0.02,-2.73
-87.86,0.02,-2.74
