yaw,pitch,roll
-46.31,0.36,-5.52
-46.3,0.35,-5.54
-46.3,0.34,-5.55
-46.3,0.33,-5.56
-46.3,0.31,-5.56
-46.31,0.3,-5.57
-46.31,0.28,-5.59
-46.33,0.28,-5.6
-46.32,0.26,-5.63
-46.33,0.27,-5.66
-46.33,0.26,-5.7
-46.32,0.25,-5.73
-46.32,0.24,-5.76
-46.31,0.24,-5.79
-46.31,0.24,-5.82
-46.31,0.24,-5.84
-46.32,0.24,-5.86
-46.32,0.24,-5.88
-46.32,0.25,-5.88
-46.32,0.25,-5.89
-46.32,0.27,-5.91
-46.31,0.28,-5.92
-46.29,0.3,-5.95
-46.27,0.33,-5.98
-46.24,0.36,-6.01
-46.2,0.4,-6.04
-46.16,0.45,-6.07
-46.12,0.5,-6.1
-44.78,0.72,-3.84
-44.27,0.62,-3.39
-43.65,0.45,-2.83
-42.88,0.34,-2.28
-41.95,0.8,-1.78
-40.92,1.51,-1.3
-39.83,1.91,-0.84
-38.65,2.0,-0.44
-37.38,1.9,-0.13
-35.99,1.75,0.06
-34.49,1.66,0.12
-32.86,1.71,0.04
-31.07,1.92,-0.19
-29.11,2.33,-0.55
-26.99,2.91,-1.05
-24.75,3.64,-1.66
-22.47,4.47,-2.36
-20.31,5.33,-3.19
-18.53,6.15,-4.21
-17.38,6.9,-5.45
-17.06,7.49,-6.89
-17.65,7.73,-8.38
-19.16,7.38,-9.61
-21.71,6.54,-10.2
-25.41,5.36,-10.16
-30.24,4.07,-9.44
-36.09,2.92,-8.14
-42.78,2.13,-6.47
-50.07,1.79,-4.75
-57.71,1.87,-3.09
-65.43,2.27,-1.6
-72.89,2.74,-0.3
-79.75,2.92,0.79
-85.67,2.6,1.65
-90.4,1.76,2.19
-93.8,0.77,2.28
-95.97,0.02,1.99
-92.83,0.32,-0.54
-92.78,0.27,-0.63
-92.74,0.22,-0.73
-92.71,0.19,-0.83
-92.7,0.17,-0.92
-92.68,0.14,-1.0
-92.66,0.12,-1.07
-92.64,0.08,-1.1
-92.6,0.04,-1.11
-92.55,-0.02,-1.11
-92.5,-0.09,-1.1
-92.46,-0.18,-1.08
-92.44,-0.27,-1.08
-92.42,-0.35,-1.09
-92.42,-0.42,-1.1
-92.42,-0.46,-1.11
-92.43,-0.5,-1.13
-92.43,-0.53,-1.17
-92.44,-0.56,-1.21
-92.44,-0.6,-1.25
-92.42,-0.64,-1.29
-92.41,-0.69,-1.32
-92.38,-0.74,-1.34
-92.35,-0.79,-1.35
-92.33,-0.84,-1.34
-92.32,-0.9,-1.33
-92.31,-0.96,-1.32
-92.32,-1.0,-1.32
-92.34,-1.01,-1.33
-92.36,-1.02,-1.38
-92.38,-1.03,-1.43
-92.37,-1.05,-1.48
-92.36,-1.08,-1.52
-92.33,-1.1,-1.57
-93.01,-1.29,-2.99
