yaw,pitch,roll
-13.88,-1.23,-6.5
-13.87,-1.21,-6.52
-13.86,-1.19,-6.54
-13.85,-1.18,-6.56
-13.83,-1.15,-6.56
-13.82,-1.13,-6.58
-13.83,-1.11,-6.6
-13.84,-1.1,-6.62
-13.86,-1.09,-6.64
-13.58,-0.71,-7.32
-13.53,-0.7,-7.33
-13.49,-0.67,-7.34
-13.43,-0.64,-7.35
-13.37,-0.61,-7.36
-13.3,-0.57,-7.37
-13.25,-0.56,-7.38
-13.19,-0.54,-7.41
-13.17,-0.54,-7.43
-13.15,-0.55,-7.46
-13.15,-0.56,-7.48
-13.17,-0.57,-7.5
-13.19,-0.57,-7.52
-13.22,-0.57,-7.53
-13.24,-0.58,-7.54
-13.27,-0.6,-7.55
-13.29,-0.63,-7.57
-13.3,-0.66,-7.6
-13.31,-0.7,-7.62
-13.31,-0.74,-7.64
-13.32,-0.77,-7.66
-13.34,-0.8,-7.69
-13.37,-0.83,-7.7
-13.4,-0.86,-7.71
-13.44,-0.89,-7.71
-13.5,-0.94,-7.71
-13.55,-1.0,-7.69
-13.62,-1.08,-7.68
-13.69,-1.17,-7.66
-13.76,-1.25,-7.65
-13.85,-1.35,-7.65
-13.95,-1.47,-7.64
-14.07,-1.62,-7.64
-25.28,-6.02,-16.78
-25.79,-6.15,-17.22
-26.33,-6.28,-17.65
-26.9,-6.41,-18.07
-27.5,-6.53,-18.49
-28.15,-6.66,-18.91
-28.84,-6.79,-19.34
-29.58,-6.91,-19.75
-30.32,-7.04,-20.15
-31.07,-7.18,-20.53
-31.81,-7.35,-20.89
-32.53,-7.53,-21.23
-33.23,-7.7,-21.54
-33.92,-7.85,-21.85
-34.62,-7.98,-22.17
-35.31,-8.08,-22.5
-36.0,-8.14,-22.84
-36.67,-8.18,-23.19
-37.34,-8.17,-23.54
-38.02,-8.15,-23.88
-38.7,-8.11,-24.22
-39.38,-8.09,-24.55
-40.07,-8.09,-24.83
-40.76,-8.13,-25.09
-41.44,-8.19,-25.31
-42.13,-8.27,-25.49
-42.81,-8.33,-25.65
-43.49,-8.4,-25.78
-44.17,-8.46,-25.88
-44.85,-8.5,-25.95
-62.83,-7.71,-21.35
-63.25,-7.76,-21.25
-63.68,-7.86,-21.16
-64.1,-8.0,-21.06
-64.49,-8.16,-20.95
-64.86,-8.32,-20.84
-65.21,-8.47,-20.71
-65.54,-8.59,-20.58
-65.87,-8.68,-20.43
-66.19,-8.71,-20.29
-66.52,-8.69,-20.16
-66.85,-8.64,-20.06
-67.2,-8.56,-19.99
-67.57,-8.48,-19.94
-67.97,-8.42,-19.93
-68.4,-8.39,-19.95
-68.85,-8.39,-19.99
-69.33,-8.43,-20.03
-69.8,-8.49,-20.07
-70.3,-8.58,-20.1
-70.77,-8.71,-20.12
-71.27,-8.86,-20.1
-71.77,-9.05,-20.07
-72.29,-9.25,-20.0
-72.83,-9.44,-19.93
-73.41,-9.61,-19.84
-74.02,-9.75,-19.74
-74.67,-9.87,-19.65
