yaw,pitch,roll
-42.19,5.79,1.59
-42.17,5.55,1.43
-42.15,5.33,1.29
-42.09,5.14,1.22
-41.95,5.01,1.24
-41.71,4.93,1.38
-41.35,4.9,1.67
-40.86,4.88,2.1
-40.24,4.87,2.65
-39.5,4.78,3.24
-38.72,4.64,3.85
-37.91,4.43,4.43
-5.35,7.78,-4.4
-10.11,6.54,-4.8
-15.98,5.12,-4.77
-22.82,3.58,-4.26
-30.48,2.08,-3.34
-38.71,0.7,-2.15
-47.23,-0.3,-0.62
-55.7,-0.6,1.06
-63.75,-0.03,2.6
-71.13,1.22,3.8
-77.7,2.73,4.69
-83.43,4.1,5.44
-88.26,4.92,6.14
-92.04,4.88,6.63
-94.7,4.15,6.88
-96.28,3.28,6.91
-96.95,2.57,6.8
-96.98,2.1,6.64
-96.66,1.74,6.49
-96.22,1.44,6.36
-95.8,1.18,6.19
-95.47,0.96,5.93
-95.25,0.8,5.6
-95.13,0.65,5.2
-95.06,0.49,4.81
-95.04,0.29,4.46
-94.98,0.09,4.18
-94.88,-0.11,3.94
-94.72,-0.29,3.75
-94.53,-0.47,3.58
-94.32,-0.66,3.44
-94.13,-0.84,3.3
-93.95,-1.0,3.19
-93.81,-1.15,3.09
-93.69,-1.27,3.03
-93.6,-1.4,2.98
-93.52,-1.51,2.97
-93.44,-1.6,2.96
-93.36,-1.66,2.94
-91.54,-3.08,-0.26
-91.46,-3.13,-0.32
-91.39,-3.18,-0.38
-91.35,-3.23,-0.44
-91.31,-3.28,-0.5
-91.28,-3.34,-0.56
-91.27,-3.41,-0.62
-91.26,-3.48,-0.68
-91.27,-3.54,-0.74
-91.27,-3.6,-0.8
-91.28,-3.65,-0.85
-91.29,-3.7,-0.89
-91.3,-3.76,-0.93
-91.31,-3.8,-0.98
-91.32,-3.83,-1.02
-91.34,-3.84,-1.08
-91.38,-3.84,-1.15
-91.4,-3.82,-1.21
-91.45,-3.82,-1.27
-91.49,-3.81,-1.33
-91.53,-3.81,-1.37
-91.58,-3.81,-1.42
-91.65,-3.82,-1.47
-91.71,-3.83,-1.52
-91.8,-3.83,-1.58
-91.86,-3.83,-1.65
-91.94,-3.82,-1.7
-91.99,-3.8,-1.74
-92.07,-3.77,-1.77
-92.16,-3.74,-1.79
-92.27,-3.72,-1.82
-92.38,-3.7,-1.85
-92.48,-3.67,-1.9
-92.56,-3.64,-1.93
-94.68,-2.9,-2.94
-94.71,-2.9,-2.97
-94.74,-2.89,-2.99
-94.76,-2.88,-3.01
-94.78,-2.88,-3.02
-94.79,-2.88,-3.05
-94.8,-2.87,-3.09
-94.83,-2.85,-3.13
-94.87,-2.83,-3.18
-94.89,-2.81,-3.22
-94.92,-2.79,-3.24
-94.93,-2.78,-3.27
-94.94,-2.76,-3.29
-94.95,-2.73,-3.31
-94.96,-2.71,-3.34
