yaw,pitch,roll
-1.28,-3.42,8.66
-1.31,-3.43,8.48
-1.38,-3.47,8.33
-1.47,-3.5,8.22
-1.6,-3.52,8.14
-1.76,-3.55,8.08
-1.94,-3.56,8.04
-2.11,-3.57,7.96
-2.25,-3.58,7.88
-2.39,-3.6,7.82
-2.52,-3.61,7.74
-2.64,-3.62,7.63
-2.74,-3.65,7.49
-2.85,-3.7,7.34
-2.94,-3.79,7.18
-3.03,-3.89,7.03
-3.09,-4.01,6.89
-3.13,-4.1,6.79
-3.16,-4.18,6.69
-3.17,-4.23,6.62
-3.16,-4.26,6.55
-3.15,-4.27,6.49
-3.15,-4.25,6.41
-3.12,-4.2,6.32
-3.1,-4.15,6.22
-3.05,-4.1,6.12
-3.0,-4.07,6.01
-2.93,-4.05,5.9
-2.85,-4.04,5.77
-2.76,-4.03,5.63
-2.67,-4.02,5.48
-2.58,-4.02,5.34
-2.5,-4.02,5.2
-2.43,-4.04,5.06
-2.38,-4.04,4.92
-2.34,-4.05,4.77
-2.32,-4.06,4.6
-2.3,-4.07,4.44
-2.29,-4.1,4.29
-2.17,-3.96,2.07
-2.17,-3.96,2.03
-2.16,-3.94,1.99
-2.16,-3.92,1.95
-2.14,-3.88,1.92
-2.12,-3.85,1.9
-2.1,-3.81,1.88
-2.08,-3.78,1.87
-2.08,-3.75,1.87
-2.07,-3.72,1.86
-2.07,-3.69,1.85
-2.08,-3.65,1.83
-2.08,-3.61,1.8
-2.08,-3.58,1.75
-2.06,-3.55,1.71
-2.05,-3.52,1.65
-2.03,-3.5,1.6
-2.01,-3.48,1.55
-2.0,-3.47,1.5
-2.0,-3.44,1.45
-2.0,-3.42,1.41
-1.99,-3.39,1.38
-1.99,-3.36,1.35
-2.0,-3.33,1.33
-2.0,-3.31,1.31
-2.01,-3.29,1.29
-2.02,-3.27,1.27
-2.02,-3.27,1.24
-2.03,-3.27,1.2
-2.03,-3.26,1.16
-2.04,-3.25,1.11
-2.04,-3.23,1.07
-2.05,-3.21,1.03
-2.06,-3.19,1.0
-2.08,-3.18,0.98
-2.11,-3.16,0.94
-2.13,-3.14,0.91
-2.16,-3.12,0.86
-2.18,-3.11,0.82
-2.19,-3.11,0.76
-2.2,-3.11,0.7
-2.2,-3.12,0.63
-14.18,-6.28,-8.76
-14.75,-6.44,-9.24
-15.31,-6.6,-9.7
-15.88,-6.78,-10.15
-16.46,-6.97,-10.59
-17.07,-7.18,-11.02
-17.7,-7.38,-11.45
-18.35,-7.58,-11.87
-19.03,-7.75,-12.29
-19.76,-7.87,-12.72
-20.52,-7.94,-13.16
-21.31,-7.97,-13.59
-22.13,-7.96,-14.04
-22.98,-7.94,-14.5
-23.85,-7.92,-14.97
-24.72,-7.89,-15.43
-25.61,-7.86,-15.88
-26.5,-7.82,-16.33
-27.36,-7.75,-16.77
