yaw,pitch,roll
-6.53,-4.9,-2.78
-6.53,-4.87,-2.83
-6.54,-4.84,-2.88
-6.53,-4.8,-2.93
-6.53,-4.77,-2.99
-6.51,-4.74,-3.04
-6.79,-3.94,-4.18
-6.81,-3.94,-4.21
-6.83,-3.92,-4.25
-6.86,-3.93,-4.28
-6.9,-3.92,-4.31
-6.95,-3.91,-4.33
-7.02,-3.9,-4.36
-7.12,-3.87,-4.39
-7.26,-3.84,-4.44
-7.44,-3.82,-4.5
-7.68,-3.83,-4.59
-7.97,-3.85,-4.69
-8.3,-3.92,-4.81
-8.66,-4.02,-4.97
-9.06,-4.14,-5.15
-9.47,-4.28,-5.36
-9.92,-4.42,-5.61
-10.4,-4.57,-5.89
-10.91,-4.73,-6.22
-11.47,-4.9,-6.58
-12.05,-5.1,-6.98
-12.67,-5.3,-7.39
-13.34,-5.52,-7.82
-14.04,-5.74,-8.26
-14.8,-5.96,-8.71
-15.62,-6.17,-9.15
-16.48,-6.37,-9.61
-17.38,-6.55,-10.06
-18.31,-6.74,-10.53
-19.27,-6.93,-11.0
-20.28,-7.11,-11.47
-21.32,-7.29,-11.95
-22.41,-7.46,-12.45
-23.55,-7.62,-12.95
-58.12,-4.08,-27.57
-58.91,-3.79,-27.38
-59.72,-3.52,-27.15
-60.53,-3.27,-26.88
-61.34,-2.99,-26.56
-62.12,-2.7,-26.19
-62.86,-2.39,-25.77
-63.58,-2.06,-25.31
-64.28,-1.72,-24.83
-64.94,-1.37,-24.35
-65.55,-1.05,-23.87
-66.11,-0.79,-23.38
-66.61,-0.58,-22.86
-67.07,-0.44,-22.33
-67.49,-0.36,-21.78
-67.86,-0.31,-21.25
-68.17,-0.29,-20.77
-68.44,-0.26,-20.36
-68.65,-0.2,-20.02
-68.83,-0.1,-19.73
-68.98,0.02,-19.47
-69.12,0.18,-19.24
-69.26,0.33,-19.03
-69.41,0.48,-18.85
-69.56,0.59,-18.69
-69.71,0.64,-18.53
-69.84,0.62,-18.34
-69.96,0.52,-18.11
-70.06,0.38,-17.86
-70.15,0.22,-17.57
-70.24,0.05,-17.28
-89.11,-12.75,-12.17
-91.33,-13.54,-11.66
-93.63,-14.32,-11.11
-95.94,-15.11,-10.54
-98.17,-15.88,-10.05
-100.15,-16.63,-9.73
-101.74,-17.29,-9.7
-102.8,-17.87,-9.97
-103.24,-18.37,-10.48
-103.08,-18.81,-11.18
-102.15,-19.32,-11.9
-100.28,-19.8,-12.63
-97.4,-20.09,-13.22
-93.65,-20.06,-13.43
-89.14,-19.61,-13.07
-83.94,-18.84,-11.85
-78.07,-17.94,-9.5
-71.43,-17.05,-6.05
-63.76,-15.97,-1.72
-54.74,-14.82,3.08
-45.02,-14.52,7.17
-36.18,-15.33,9.47
-29.12,-15.61,9.63
-24.35,-14.61,8.08
-21.78,-12.95,5.53
-20.86,-11.41,2.78
-20.92,-10.68,0.13
-21.4,-11.01,-2.24
-22.05,-12.21,-4.15
