yaw,pitch,roll
-35.49,-5.9,-16.21
-35.76,-5.73,-16.3
-35.98,-5.56,-16.4
-36.14,-5.38,-16.5
-36.27,-5.2,-16.57
-36.35,-4.99,-16.61
-36.39,-4.76,-16.62
-36.4,-4.52,-16.61
-36.38,-4.25,-16.59
-36.33,-4.0,-16.56
-36.27,-3.75,-16.52
-36.21,-3.51,-16.47
-36.16,-3.29,-16.4
-36.14,-3.06,-16.29
-36.14,-2.8,-16.15
-36.18,-2.54,-16.03
-36.28,-2.3,-16.01
-36.43,-2.09,-16.11
-36.62,-1.9,-16.34
-42.11,-1.99,-17.26
-42.24,-2.0,-16.99
-42.38,-2.06,-16.8
-42.52,-2.16,-16.68
-42.66,-2.29,-16.62
-42.8,-2.41,-16.63
-42.93,-2.54,-16.66
-43.06,-2.66,-16.69
-43.17,-2.78,-16.69
-43.25,-2.88,-16.66
-43.32,-2.95,-16.6
-43.38,-3.0,-16.52
-43.44,-3.02,-16.43
-43.49,-3.01,-16.34
-43.54,-2.99,-16.26
-43.59,-2.96,-16.18
-43.66,-2.93,-16.13
-43.76,-2.91,-16.12
-43.88,-2.88,-16.14
-44.01,-2.83,-16.19
-44.14,-2.78,-16.25
-44.25,-2.73,-16.31
-44.34,-2.69,-16.36
-44.4,-2.66,-16.4
-44.44,-2.64,-16.44
-44.47,-2.64,-16.47
-44.5,-2.63,-16.5
-44.51,-2.62,-16.52
-44.54,-2.62,-16.54
-46.18,-2.69,-15.82
-46.19,-2.69,-15.82
-46.2,-2.68,-15.81
-46.21,-2.67,-15.81
-46.21,-2.66,-15.81
-46.22,-2.66,-15.82
-46.24,-2.66,-15.82
-46.26,-2.66,-15.84
-46.27,-2.66,-15.86
-46.29,-2.66,-15.88
-46.3,-2.67,-15.89
-46.31,-2.66,-15.89
-46.31,-2.66,-15.89
-46.32,-2.65,-15.87
-46.31,-2.62,-15.86
-46.3,-2.61,-15.84
-46.31,-2.62,-15.82
-46.31,-2.62,-15.81
-46.33,-2.63,-15.82
-46.34,-2.64,-15.83
-46.35,-2.65,-15.84
-46.35,-2.65,-15.86
-46.35,-2.65,-15.88
-46.35,-2.64,-15.89
-46.36,-2.62,-15.89
-46.36,-2.6,-15.89
-46.36,-2.58,-15.88
-46.36,-2.56,-15.87
-46.36,-2.55,-15.87
-46.37,-2.53,-15.87
-65.07,-7.98,-18.35
-66.43,-8.19,-18.46
-67.8,-8.43,-18.49
-69.16,-8.68,-18.42
-70.48,-8.91,-18.27
-71.75,-9.12,-18.09
-72.93,-9.3,-17.88
-74.02,-9.43,-17.69
-75.0,-9.51,-17.53
-75.89,-9.55,-17.43
-76.71,-9.56,-17.38
-77.43,-9.58,-17.39
-78.06,-9.64,-17.47
-78.63,-9.72,-17.62
-79.18,-9.8,-17.78
-79.75,-9.87,-17.97
-80.38,-9.92,-18.17
-81.05,-9.98,-18.39
-81.78,-10.07,-18.6
-82.56,-10.16,-18.8
-83.33,-10.27,-18.99
-84.12,-10.37,-19.15
