yaw,pitch,roll
-32.59,-8.99,-0.4
-32.4,-8.99,-0.86
-32.25,-9.02,-1.26
-32.14,-9.06,-1.65
-32.05,-9.1,-1.99
-31.97,-9.14,-2.28
-31.9,-9.14,-2.52
-31.85,-9.13,-2.72
-31.81,-9.09,-2.86
-31.77,-9.03,-2.94
-31.73,-8.94,-2.99
-31.68,-8.8,-3.03
-31.62,-8.64,-3.1
-31.58,-8.46,-3.23
-31.55,-8.32,-3.43
-31.56,-8.25,-3.73
-31.59,-8.26,-4.11
-31.61,-8.32,-4.54
-31.63,-8.44,-4.99
-31.65,-8.6,-5.45
-31.69,-8.78,-5.91
-31.79,-8.92,-6.32
-31.93,-9.0,-6.74
-32.07,-9.03,-7.21
-32.17,-8.96,-7.54
-32.23,-8.79,-7.81
-32.22,-8.53,-8.05
-33.02,-10.77,-12.97
-33.31,-10.85,-13.07
-33.72,-10.7,-13.21
-34.11,-10.4,-13.38
-34.37,-10.08,-13.57
-34.46,-9.78,-13.79
-34.47,-9.44,-14.06
-34.42,-9.15,-14.34
-34.35,-8.97,-14.56
-34.29,-8.89,-14.74
-34.26,-8.92,-14.89
-34.27,-9.07,-15.05
-34.31,-9.29,-15.25
-34.39,-9.57,-15.51
-34.49,-9.85,-15.82
-34.61,-10.08,-16.2
-34.75,-10.24,-16.61
-34.88,-10.31,-17.06
-35.01,-10.29,-17.47
-35.14,-10.22,-17.81
-35.27,-10.07,-18.04
-35.48,-9.8,-18.17
-35.75,-9.45,-18.21
-36.06,-9.16,-18.17
-36.41,-9.11,-18.04
-36.82,-9.2,-17.86
-37.21,-9.44,-17.63
-37.58,-9.73,-17.4
-51.24,9.84,-10.1
-50.75,9.35,-9.73
-50.36,9.07,-9.4
-50.17,8.99,-9.11
-50.23,9.01,-8.91
-50.59,8.97,-8.84
-51.24,8.66,-9.01
-52.02,8.12,-9.36
-52.83,7.62,-9.78
-53.58,7.27,-10.15
-54.28,7.11,-10.36
-54.98,7.23,-10.35
-55.69,7.59,-10.17
-56.4,8.08,-9.88
-57.06,8.78,-9.44
-57.59,9.65,-8.81
-57.91,10.3,-8.17
-58.03,10.33,-7.72
-58.1,9.79,-7.41
-58.2,8.88,-7.21
-58.38,7.84,-7.07
-58.68,6.89,-6.98
-59.05,6.1,-7.09
-59.37,5.53,-7.4
-59.55,5.39,-7.9
-59.52,5.7,-8.43
-59.28,6.3,-8.95
-58.87,7.13,-9.38
-58.34,8.05,-9.67
-57.78,9.11,-9.85
-57.28,10.24,-9.98
-56.88,11.19,-10.04
-56.59,11.84,-10.08
-56.41,12.16,-10.16
-56.37,12.21,-10.33
-60.33,6.28,-9.82
-60.43,6.12,-9.73
-60.52,5.97,-9.63
-60.61,5.87,-9.52
-60.71,5.79,-9.39
-60.82,5.7,-9.25
-60.91,5.62,-9.12
-60.99,5.53,-9.0
-61.07,5.45,-8.88
-61.13,5.37,-8.77
