yaw,pitch,roll
-50.02,-0.15,14.36
-48.83,-0.16,13.73
-47.81,-0.13,13.0
-46.98,-0.11,12.18
-46.35,-0.11,11.25
-45.91,-0.16,10.2
-45.64,-0.24,9.03
-45.55,-0.35,7.78
-45.63,-0.44,6.43
-45.83,-0.53,5.01
-46.16,-0.64,3.55
-46.65,-0.78,2.08
-47.28,-0.96,0.62
-48.08,-1.15,-0.84
-49.01,-1.34,-2.3
-50.06,-1.53,-3.77
-51.21,-1.72,-5.24
-52.45,-1.94,-6.69
-53.74,-2.18,-8.11
-80.24,-2.59,14.76
-79.09,-2.58,15.43
-77.98,-2.62,16.0
-76.93,-2.71,16.44
-75.96,-2.79,16.75
-75.11,-2.85,16.93
-74.39,-2.85,17.0
-73.8,-2.82,16.95
-73.34,-2.75,16.79
-73.01,-2.65,16.57
-72.75,-2.53,16.3
-72.54,-2.4,16.0
-72.37,-2.23,15.68
-72.23,-2.07,15.35
-72.09,-1.92,15.0
-71.96,-1.77,14.64
-71.82,-1.65,14.28
-71.71,-1.54,13.92
-71.61,-1.42,13.57
-71.53,-1.3,13.23
-71.47,-1.18,12.9
-71.43,-1.07,12.6
-71.4,-0.96,12.3
-71.35,-0.86,12.03
-71.29,-0.77,11.8
-71.23,-0.7,11.61
-71.16,-0.64,11.42
-71.1,-0.57,11.22
-71.04,-0.51,11.03
-71.01,-0.45,10.86
-70.98,-0.4,10.68
-70.96,-0.34,10.51
-70.96,-0.27,10.35
-70.97,0.75,6.04
-70.99,0.87,5.68
-71.01,0.98,5.31
-71.02,1.09,4.95
-71.04,1.2,4.58
-71.08,1.29,4.23
-71.1,1.36,3.89
-71.14,1.42,3.58
-71.18,1.47,3.27
-71.21,1.51,2.97
-71.24,1.55,2.69
-71.25,1.57,2.41
-71.27,1.6,2.15
-71.26,1.61,1.92
-71.25,1.65,1.7
-71.23,1.68,1.5
-71.21,1.72,1.32
-71.19,1.75,1.15
-71.18,1.8,0.99
-71.15,1.85,0.84
-71.15,1.92,0.71
-71.15,1.99,0.58
-71.16,2.05,0.47
-71.19,2.13,0.38
-71.24,2.22,0.33
-71.32,2.32,0.29
-71.4,2.42,0.29
-71.47,2.5,0.33
-71.54,2.57,0.4
-71.58,2.64,0.51
-71.6,2.71,0.65
-71.58,2.79,0.81
-71.51,2.89,0.97
-71.38,3.01,1.13
-71.19,3.14,1.29
-70.93,3.24,1.46
-70.59,3.34,1.63
-70.19,3.41,1.79
-69.73,3.48,1.95
-69.21,3.52,2.1
-68.63,3.53,2.24
-68.02,3.52,2.36
-45.99,1.45,-11.45
-46.79,1.57,-12.87
-47.76,1.7,-14.36
-48.85,1.84,-15.89
-50.04,1.97,-17.41
-51.26,2.06,-18.9
