yaw,pitch,roll
-34.64,2.0,-3.74
-34.56,1.93,-3.81
-34.48,1.87,-3.9
-34.41,1.83,-3.98
-34.32,1.81,-4.06
-34.21,1.8,-4.14
-34.1,1.79,-4.2
-33.99,1.77,-4.27
-33.91,1.74,-4.32
-33.85,1.68,-4.37
-33.84,1.6,-4.43
-33.84,1.52,-4.5
-33.85,1.44,-4.57
-33.84,1.39,-4.64
-33.84,1.35,-4.68
-33.84,1.32,-4.71
-33.86,1.31,-4.72
-33.9,1.32,-4.72
-33.95,1.33,-4.73
-34.02,1.34,-4.75
-34.12,1.35,-4.78
-34.25,1.33,-4.83
-34.42,1.31,-4.88
-34.64,1.3,-4.94
-34.93,1.31,-5.01
-35.28,1.33,-5.09
-35.71,1.39,-5.15
-36.2,1.48,-5.19
-36.78,1.62,-5.21
-37.42,1.81,-5.2
-38.14,2.07,-5.16
-24.62,-11.55,0.67
-24.94,-11.16,-1.64
-25.48,-10.49,-3.97
-26.2,-9.57,-6.34
-27.03,-8.47,-8.7
-27.91,-7.24,-11.0
-28.78,-5.9,-13.25
-29.62,-4.5,-15.4
-30.47,-3.09,-17.4
-31.34,-1.7,-19.25
-32.26,-0.4,-20.97
-33.23,0.78,-22.6
-34.23,1.79,-24.16
-35.27,2.61,-25.64
-36.35,3.25,-27.04
-37.44,3.74,-28.31
-38.52,4.12,-29.45
-39.63,4.4,-30.38
-40.77,4.6,-31.05
-34.16,-1.51,25.54
-31.89,-3.15,25.63
-29.73,-4.82,25.46
-27.74,-6.45,25.0
-25.91,-7.99,24.29
-24.24,-9.38,23.37
-22.73,-10.57,22.27
-21.41,-11.52,20.97
-20.29,-12.24,19.48
-19.41,-12.72,17.81
-18.8,-13.03,15.95
-18.46,-13.17,13.93
-18.38,-13.15,11.88
-18.51,-12.89,9.77
-18.84,-12.38,7.52
-19.32,-11.69,5.1
-19.95,-10.81,2.6
-20.69,-9.84,-0.02
-21.52,-8.89,-2.79
-22.38,-7.97,-5.64
-23.25,-7.07,-8.5
-24.11,-6.16,-11.26
-24.99,-5.21,-13.88
-25.85,-4.2,-16.3
-45.75,5.24,9.36
-44.92,4.64,8.93
-44.24,4.03,8.48
-43.68,3.36,8.05
-43.18,2.68,7.64
-42.7,2.02,7.31
-42.21,1.47,7.06
-41.66,1.07,6.91
-41.02,0.81,6.9
-40.31,0.7,7.04
-39.53,0.67,7.31
-38.66,0.68,7.66
-37.71,0.69,8.04
-36.67,0.71,8.41
-35.55,0.68,8.74
-34.39,0.58,8.98
-33.22,0.37,9.09
-32.09,0.03,9.01
-31.05,-0.44,8.73
-30.12,-1.0,8.23
-29.33,-1.59,7.46
-28.68,-2.21,6.32
-28.17,-2.83,4.94
-27.77,-3.46,3.38
-27.49,-4.06,1.7
-27.29,-4.6,-0.1
