yaw,pitch,roll
-38.92,-3.23,1.61
-38.99,-3.31,0.93
-39.04,-3.39,0.31
-39.07,-3.47,-0.23
-39.08,-3.54,-0.64
-39.09,-3.56,-0.95
-39.07,-3.54,-1.17
-39.03,-3.48,-1.31
-38.98,-3.39,-1.4
-38.94,-3.28,-1.47
-38.93,-3.18,-1.53
-38.93,-3.08,-1.61
-38.93,-3.0,-1.7
-38.94,-2.93,-1.8
-38.94,-2.87,-1.89
-38.93,-2.82,-1.95
-38.93,-2.81,-1.98
-38.93,-2.8,-1.97
-38.94,-2.8,-1.96
-38.96,-2.79,-1.93
-38.98,-2.78,-1.9
-39.01,-2.74,-1.86
-39.03,-2.7,-1.83
-39.04,-2.67,-1.82
-39.05,-2.64,-1.79
-39.06,-2.64,-1.76
-38.5,-2.8,-0.82
-38.48,-2.81,-0.87
-38.48,-2.8,-0.91
-38.46,-2.79,-0.95
-38.44,-2.78,-0.97
-38.42,-2.78,-0.98
-38.4,-2.77,-0.96
-38.38,-2.76,-0.95
-38.36,-2.73,-0.93
-38.34,-2.69,-0.94
-38.32,-2.66,-0.95
-38.3,-2.63,-0.98
-38.29,-2.61,-1.02
-38.27,-2.61,-1.06
-38.25,-2.61,-1.09
-38.25,-2.59,-1.12
-38.23,-2.57,-1.13
-38.23,-2.54,-1.13
-38.23,-2.51,-1.13
-38.23,-2.47,-1.12
-38.22,-2.43,-1.11
-38.22,-2.39,-1.1
-38.2,-2.36,-1.08
-38.19,-2.33,-1.08
-38.18,-2.32,-1.08
-38.17,-2.32,-1.09
-38.15,-2.32,-1.09
-38.15,-2.32,-1.07
-38.14,-2.3,-1.06
-38.13,-2.28,-1.03
-38.12,-2.27,-0.97
-38.12,-2.25,-0.91
-38.1,-2.23,-0.85
-32.54,2.57,4.12
-31.92,2.72,4.02
-31.3,2.82,3.85
-30.7,2.91,3.61
-30.12,3.0,3.29
-29.57,3.1,2.91
-29.04,3.24,2.47
-28.57,3.41,1.94
-28.14,3.62,1.32
-27.76,3.86,0.62
-27.43,4.12,-0.16
-27.16,4.41,-1.02
-26.94,4.73,-1.92
-26.78,5.06,-2.88
-26.66,5.43,-3.88
-26.58,5.82,-4.92
-26.52,6.23,-6.0
-26.5,6.64,-7.14
-26.51,7.01,-8.35
-26.56,7.32,-9.62
-26.66,7.57,-10.92
-26.81,7.78,-12.26
-26.99,7.96,-13.61
-27.2,8.12,-14.97
-27.46,8.28,-16.32
-27.77,8.42,-17.64
-28.14,8.57,-18.92
-28.58,8.73,-20.14
-29.08,8.89,-21.3
-29.64,9.05,-22.39
-30.27,9.19,-23.4
-30.94,9.3,-24.34
-31.68,9.34,-25.21
-32.49,9.31,-25.99
-33.37,9.19,-26.71
-34.32,8.96,-27.35
-35.32,8.64,-27.9
-60.24,-1.07,-1.06
-59.7,-1.11,0.18
-59.07,-1.16,1.45
-58.39,-1.18,2.73
