yaw,pitch,roll
-58.96,2.16,-8.86
-59.29,2.05,-9.3
-59.68,1.99,-9.77
-60.13,1.97,-10.26
-60.62,1.97,-10.77
-61.13,1.94,-11.28
-61.64,1.9,-11.8
-62.15,1.85,-12.3
-62.65,1.8,-12.75
-63.16,1.73,-13.16
-63.69,1.66,-13.51
-64.22,1.58,-13.81
-64.77,1.49,-14.07
-65.35,1.39,-14.31
-65.97,1.28,-14.52
-66.61,1.17,-14.71
-67.3,1.06,-14.9
-68.02,0.94,-15.1
-68.77,0.82,-15.28
-69.56,0.72,-15.45
-87.61,6.29,-1.39
-87.47,6.51,-0.65
-87.28,6.7,0.09
-87.04,6.85,0.86
-86.76,6.99,1.63
-86.47,7.11,2.42
-86.12,7.23,3.21
-85.72,7.34,4.03
-85.24,7.45,4.85
-84.7,7.54,5.66
-84.1,7.62,6.45
-83.46,7.68,7.2
-82.77,7.73,7.91
-82.03,7.76,8.55
-81.23,7.77,9.14
-80.38,7.77,9.63
-79.5,7.73,10.05
-78.6,7.66,10.37
-77.75,7.57,10.59
-76.95,7.5,10.71
-76.19,7.48,10.73
-75.42,7.47,10.66
-74.63,7.47,10.55
-73.78,7.46,10.39
-72.89,7.43,10.22
-71.96,7.41,10.04
-71.01,7.37,9.85
-70.05,7.32,9.65
-69.1,7.25,9.44
-68.17,7.15,9.2
-67.28,7.05,8.93
-66.44,6.94,8.62
-65.64,6.84,8.28
-64.89,6.73,7.89
-64.17,6.63,7.47
-63.46,6.51,7.01
-62.76,6.39,6.54
-62.04,6.25,6.06
-61.31,6.12,5.58
-60.58,6.01,5.11
-55.84,0.06,-11.44
-56.3,0.06,-12.03
-56.8,0.08,-12.63
-57.35,0.11,-13.23
-57.92,0.16,-13.82
-58.48,0.2,-14.39
-59.05,0.19,-14.92
-59.61,0.14,-15.39
-60.16,0.04,-15.8
-60.72,-0.11,-16.12
-61.29,-0.29,-16.36
-61.88,-0.48,-16.51
-62.53,-0.69,-16.61
-63.23,-0.88,-16.66
-63.96,-1.06,-16.71
-64.74,-1.23,-16.76
-65.58,-1.36,-16.84
-66.46,-1.45,-16.95
-67.42,-1.52,-17.09
-68.43,-1.55,-17.27
-69.47,-1.57,-17.47
-70.53,-1.58,-17.66
-71.59,-1.57,-17.83
-72.64,-1.56,-17.96
-73.67,-1.53,-18.05
-74.68,-1.52,-18.08
-75.68,-1.52,-18.03
-76.66,-1.52,-17.9
-77.65,-1.51,-17.69
-78.64,-1.46,-17.41
-79.62,-1.37,-17.06
-83.7,7.41,9.75
-82.82,7.32,10.47
-81.86,7.19,11.11
-80.86,7.03,11.65
-79.81,6.87,12.11
-78.73,6.72,12.49
-77.61,6.58,12.79
-76.44,6.43,13.02
-75.2,6.24,13.19
