yaw,pitch,roll
-27.16,-5.09,-1.99
-27.07,-5.5,-3.96
-27.02,-5.84,-5.99
-27.01,-6.11,-8.07
-27.03,-6.32,-10.2
-27.06,-6.46,-12.36
-27.11,-6.55,-14.52
-27.19,-6.58,-16.64
-27.34,-6.56,-18.66
-27.57,-6.47,-20.56
-27.88,-6.27,-22.32
-48.15,4.86,16.24
-46.46,4.88,17.42
-44.57,4.75,18.54
-42.66,4.43,19.61
-40.91,3.86,20.52
-39.32,3.05,21.2
-37.87,2.08,21.68
-36.52,1.03,21.95
-35.24,-0.03,21.99
-34.05,-1.06,21.79
-32.95,-2.04,21.34
-32.0,-2.97,20.68
-31.23,-3.83,19.82
-30.68,-4.62,18.76
-30.31,-5.33,17.55
-30.12,-5.91,16.23
-30.04,-6.34,14.89
-30.05,-6.56,13.58
-30.12,-6.55,12.35
-30.23,-6.31,11.22
-30.34,-5.91,10.19
-30.43,-5.37,9.23
-30.5,-4.72,8.37
-30.55,-4.03,7.61
-30.59,-3.33,6.97
-30.63,-2.67,6.42
-30.67,-2.06,5.96
-30.74,-1.54,5.56
-30.83,-1.1,5.21
-30.93,-0.73,4.9
-31.04,-0.44,4.6
-31.16,-0.21,4.33
-31.26,-0.03,4.08
-31.37,0.12,3.85
-31.47,0.22,3.67
-32.34,0.74,1.21
-32.35,0.72,1.17
-32.36,0.69,1.14
-32.37,0.67,1.12
-32.38,0.66,1.1
-32.39,0.67,1.09
-32.4,0.69,1.05
-32.42,0.72,1.01
-32.43,0.74,0.96
-32.43,0.76,0.9
-32.44,0.77,0.86
-32.45,0.75,0.81
-32.46,0.73,0.79
-32.48,0.72,0.77
-32.49,0.71,0.76
-32.51,0.72,0.74
-32.51,0.75,0.74
-32.53,0.78,0.71
-32.53,0.8,0.68
-32.54,0.82,0.64
-32.56,0.81,0.59
-32.56,0.81,0.54
-32.57,0.78,0.49
-32.58,0.78,0.44
-32.59,0.78,0.39
-32.6,0.78,0.34
-32.6,0.78,0.3
-32.6,0.78,0.27
-32.61,0.78,0.24
-32.61,0.78,0.22
-32.6,0.77,0.2
-32.6,0.77,0.18
-32.59,0.78,0.17
-32.57,0.77,0.15
-32.57,0.78,0.14
-32.57,0.78,0.12
-32.56,0.78,0.11
-32.55,0.78,0.09
-32.54,0.79,0.08
-32.52,0.79,0.08
-32.49,0.77,0.08
-32.45,0.77,0.1
-17.32,3.85,-9.79
-17.28,4.24,-11.33
-17.33,4.63,-12.97
-17.49,4.98,-14.69
-17.72,5.29,-16.48
-18.0,5.59,-18.33
-18.3,5.85,-20.21
-18.64,6.09,-22.06
-19.04,6.31,-23.82
-19.51,6.5,-25.46
-20.06,6.67,-26.95
-20.68,6.81,-28.3
