yaw,pitch,roll
-0.33,-0.1,0.01
-0.33,-0.09,0.01
-0.33,-0.09,0.01
-0.33,-0.09,0.0
-0.33,-0.09,0.0
-0.33,-0.09,0.0
-0.33,-0.09,0.0
-0.33,-0.09,-0.01
-0.33,-0.09,-0.01
-0.33,-0.11,-0.02
-0.33,-0.14,-0.04
-0.33,-0.16,-0.06
-0.33,-0.13,-0.04
-0.33,-0.1,-0.01
-0.33,-0.09,-0.01
-0.33,-0.09,-0.01
-0.37,0.11,0.99
-0.44,0.11,1.17
-0.49,0.1,1.29
-0.5,0.08,1.38
-0.5,0.07,1.45
-0.5,0.06,1.55
-0.53,0.06,1.67
-0.6,0.07,1.8
-0.7,0.07,1.91
-0.78,0.1,2.01
-0.82,0.17,2.13
-0.84,0.32,2.26
-0.83,0.63,2.38
-0.77,1.04,2.54
-0.69,1.51,2.76
-0.63,2.01,3.06
-0.66,2.56,3.41
-0.75,3.07,3.73
-0.87,3.45,3.98
-1.0,3.7,4.19
-1.12,3.76,4.41
-1.21,3.65,4.61
-1.25,3.47,4.77
-1.24,3.32,4.9
-1.23,3.22,5.03
-1.25,3.16,5.16
-1.28,3.16,5.29
-1.33,3.21,5.42
-1.37,3.29,5.52
-1.42,3.27,5.54
-1.46,3.1,5.45
-1.49,2.84,5.23
-1.52,2.5,4.92
-1.55,2.11,4.54
-1.6,1.7,4.12
-1.66,1.28,3.68
-1.72,0.86,3.27
-1.77,0.48,2.88
-1.81,0.15,2.52
-1.84,-0.1,2.24
-1.87,-0.25,2.03
-1.9,-0.28,1.92
-1.93,-0.23,1.88
-1.96,-0.09,1.9
-2.01,0.13,1.98
-2.07,0.39,2.06
-2.15,0.68,2.15
-2.25,1.0,2.25
-4.86,-1.87,1.05
-4.91,-1.92,0.68
-4.95,-2.03,0.4
-5.0,-2.26,0.22
-5.06,-2.56,0.12
-5.14,-2.91,0.05
-5.22,-3.29,0.01
-5.33,-3.43,-0.13
-5.43,-3.41,-0.42
-5.5,-3.37,-0.7
-5.57,-3.34,-0.91
-5.66,-3.32,-1.06
-5.79,-3.34,-1.19
-5.91,-3.35,-1.33
-5.98,-3.36,-1.46
-6.03,-3.37,-1.57
-6.05,-3.37,-1.65
-6.05,-3.37,-1.74
-6.05,-3.37,-1.89
-6.05,-3.36,-2.15
-6.04,-3.35,-2.5
-6.04,-3.35,-2.9
-6.03,-3.36,-3.31
-6.03,-3.37,-3.72
-6.02,-3.37,-4.13
-6.01,-3.36,-4.51
-6.01,-3.35,-4.91
-6.0,-3.36,-5.32
-5.97,-3.41,-5.66
-5.94,-3.43,-5.88
-5.9,-3.42,-5.99
-5.85,-3.39,-6.01
-5.81,-3.36,-5.99
-5.77,-3.33,-5.95
-5.75,-3.29,-5.86
-5.75,-3.22,-5.68
