yaw,pitch,roll
-61.78,3.12,-4.6
-61.81,3.33,-3.68
-61.65,3.45,-2.73
-61.29,3.5,-1.76
-60.75,3.47,-0.83
-60.05,3.4,0.02
-59.19,3.33,0.77
-58.24,3.34,1.38
-57.19,3.42,1.87
-56.05,3.58,2.23
-54.84,3.76,2.47
-53.6,3.94,2.55
-52.37,4.06,2.48
-51.2,4.1,2.22
-50.14,4.07,1.76
-49.22,4.01,1.1
-48.43,3.94,0.26
-47.77,3.89,-0.69
-47.26,3.84,-1.73
-46.92,3.79,-2.81
-46.77,3.75,-3.94
-46.79,3.77,-5.13
-47.0,3.87,-6.36
-47.38,3.99,-7.58
-47.89,4.09,-8.8
-48.52,4.15,-10.01
-49.25,4.17,-11.23
-50.04,4.13,-12.46
-50.87,4.04,-13.68
-51.73,3.93,-14.88
-52.61,3.79,-16.04
-53.54,3.63,-17.17
-54.54,3.49,-18.25
-55.65,3.37,-19.3
-56.87,3.3,-20.32
-79.11,-2.65,-11.41
-79.38,-2.3,-10.63
-79.61,-1.92,-9.77
-79.76,-1.52,-8.86
-79.87,-1.12,-7.93
-79.9,-0.73,-6.98
-79.88,-0.37,-6.01
-79.79,-0.04,-5.03
-79.67,0.29,-4.05
-79.5,0.6,-3.06
-79.26,0.92,-2.08
-78.95,1.24,-1.13
-78.54,1.54,-0.17
-78.02,1.8,0.8
-77.41,2.0,1.77
-76.7,2.15,2.78
-75.94,2.24,3.78
-51.23,0.93,-4.74
-51.53,0.53,-5.54
-51.95,0.17,-6.3
-52.44,-0.17,-7.02
-53.01,-0.45,-7.72
-53.64,-0.66,-8.44
-54.33,-0.81,-9.21
-55.08,-0.95,-10.05
-55.9,-1.11,-10.91
-56.8,-1.31,-11.77
-57.79,-1.52,-12.61
-58.86,-1.77,-13.38
-60.01,-2.05,-14.1
-61.2,-2.37,-14.72
-62.45,-2.72,-15.26
-63.7,-3.07,-15.71
-64.94,-3.42,-16.07
-66.16,-3.75,-16.34
-67.35,-4.04,-16.51
-68.49,-4.32,-16.57
-69.61,-4.57,-16.54
-70.7,-4.79,-16.41
-71.77,-4.95,-16.22
-72.83,-5.06,-15.95
-73.88,-5.12,-15.63
-74.91,-5.14,-15.25
-75.93,-5.13,-14.82
-76.91,-5.1,-14.36
-77.87,-5.03,-13.85
-78.8,-4.92,-13.29
-79.72,-4.77,-12.68
-65.34,-0.45,9.84
-64.7,-0.58,9.33
-64.1,-0.74,8.8
-63.56,-0.9,8.28
-63.07,-1.07,7.75
-62.66,-1.21,7.25
-62.28,-1.35,6.78
-61.96,-1.46,6.36
-61.65,-1.55,5.98
-61.37,-1.62,5.62
-61.11,-1.68,5.25
-60.89,-1.76,4.9
-60.73,-1.85,4.57
-60.62,-1.96,4.24
-60.56,-2.05,3.94
-60.56,-2.1,3.64
-60.61,-2.11,3.37
