yaw,pitch,roll
-31.55,-2.74,11.86
-30.64,-2.71,11.29
-29.78,-2.64,10.63
-28.96,-2.53,9.86
-28.2,-2.38,8.99
-27.48,-2.2,8.01
-26.81,-2.01,6.93
-26.17,-1.81,5.77
-25.58,-1.62,4.58
-25.01,-1.46,3.38
-24.49,-1.29,2.18
-24.01,-1.13,1.0
-23.55,-0.98,-0.17
-23.15,-0.83,-1.35
-22.81,-0.68,-2.53
-22.54,-0.5,-3.72
-22.35,-0.28,-4.93
-22.22,0.01,-6.16
-22.15,0.36,-7.41
-22.12,0.77,-8.69
-22.14,1.24,-9.97
-22.23,1.74,-11.21
-22.41,2.25,-12.43
-22.67,2.75,-13.6
-23.02,3.2,-14.73
-23.44,3.6,-15.8
-23.94,3.92,-16.8
-24.52,4.16,-17.74
-25.17,4.31,-18.6
-25.89,4.37,-19.38
-26.68,4.35,-20.08
-27.54,4.26,-20.71
-28.46,4.13,-21.25
-29.45,3.98,-21.7
-47.44,-1.12,0.44
-47.26,-1.25,0.57
-47.1,-1.35,0.66
-46.91,-1.45,0.69
-46.7,-1.55,0.68
-46.48,-1.63,0.66
-46.23,-1.7,0.65
-45.97,-1.75,0.67
-45.71,-1.79,0.71
-45.45,-1.8,0.77
-45.2,-1.82,0.8
-44.95,-1.83,0.81
-44.7,-1.85,0.78
-44.46,-1.89,0.71
-44.22,-1.93,0.62
-43.98,-1.98,0.51
-43.75,-2.04,0.39
-43.53,-2.1,0.26
-43.3,-2.17,0.15
-43.07,-2.23,0.06
-42.84,-2.26,-0.02
-42.61,-2.26,-0.07
-42.4,-2.23,-0.11
-42.22,-2.17,-0.14
-42.05,-2.11,-0.18
-41.88,-2.04,-0.22
-41.74,-1.99,-0.27
-41.61,-1.94,-0.3
-41.49,-1.91,-0.33
-41.37,-1.88,-0.36
-41.27,-1.85,-0.37
-41.16,-1.83,-0.37
-41.07,-1.82,-0.35
-40.98,-1.8,-0.33
-40.9,-1.79,-0.31
-34.03,1.03,7.75
-32.88,1.1,8.62
-31.64,1.15,9.52
-30.41,1.17,10.43
-29.25,1.12,11.26
-28.18,0.98,11.94
-27.2,0.76,12.43
-26.28,0.51,12.71
-25.37,0.26,12.79
-24.44,0.04,12.75
-23.55,-0.17,12.63
-22.73,-0.38,12.42
-22.0,-0.62,12.08
-21.36,-0.87,11.62
-20.81,-1.12,11.0
-20.3,-1.32,10.25
-19.84,-1.46,9.41
-19.42,-1.51,8.5
-19.05,-1.49,7.53
-18.74,-1.39,6.5
-18.48,-1.24,5.43
-18.26,-1.06,4.33
-18.09,-0.83,3.21
-17.96,-0.56,2.08
-17.86,-0.25,0.95
-17.82,0.07,-0.19
-17.83,0.42,-1.32
-17.9,0.77,-2.45
-17.99,1.15,-3.62
-18.12,1.52,-4.8
-18.29,1.88,-6.01
